fips,county,year,month,fatal_crashes,total_fatalities,alcohol_fatal_crashes,weekend_crashes,night_crashes,crashes_sun,crashes_mon,crashes_tue,crashes_wed,crashes_thu,crashes_fri,crashes_sat,alcohol_flag_source,countywide_wet,cohort,treated_unit,neighbor_unit,clean_control,n_wet_neighbors,share_wet_neighbors,n_neighbors,total_pop,median_hh_income,median_age,poverty_rate,pct_white,pct_black,pct_under_18,pct_21plus,pop_21plus,fatal_crashes_pc,alcohol_crashes_pc,church_establishments,church_employees
5013,Calhoun,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,2,1,2,0,0,0,0,0,0,1,0,0,0,DRUNK_DR,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,217.0374,0.0,5,17
5013,Calhoun,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,4,1,1,0,0,0,0,0,0,0,0,1,0,DRUNK_DR,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,217.0374,0.0,5,17
5013,Calhoun,2010,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,7,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,8,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,9,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,10,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,11,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2010,12,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5529.0,32450.0,40.4,0.1194,0.7365,0.2145,0.2235,0.7765,4293.0,0.0,0.0,5,17
5013,Calhoun,2011,1,2,2,0,2,0,1,0,0,0,0,0,1,DRUNK_DR,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,443.0497,0.0,6,12
5013,Calhoun,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,4,1,1,1,0,0,0,0,0,1,0,0,0,DRUNK_DR,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,221.5248,221.5248,6,12
5013,Calhoun,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,10,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5417.0,30625.0,40.4,0.098,0.7454,0.2383,0.2151,0.7849,4252.0,0.0,0.0,6,12
5013,Calhoun,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5373.0,31425.0,42.4,0.105,0.7393,0.2433,0.2045,0.7955,4274.0,0.0,0.0,7,13
5013,Calhoun,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,4,0.8,5,5373.0,31425.0,42.4,0.105,0.7393,0.2433,0.2045,0.7955,4274.0,0.0,0.0,7,13
