fips,county_name,acs_vintage,total_pop,median_hh_income,median_age,poverty_universe,poverty_below,poverty_rate,race_total,race_white,race_black,pct_white,pct_black,pop_under_18,pct_under_18,pop_21plus,pct_21plus
5147,"Woodruff County, Arkansas",2012,7262.0,28061.0,43.3,7116.0,1747.0,0.2455,7262.0,5034.0,2086.0,0.6932,0.2872,1644.0,0.2264,5618.0,0.7736
5067,"Jackson County, Arkansas",2012,17885.0,31692.0,40.9,15234.0,3899.0,0.2559,17885.0,14355.0,2945.0,0.8026,0.1647,3701.0,0.2069,14184.0,0.7931
5137,"Stone County, Arkansas",2012,12480.0,32834.0,46.9,12337.0,2519.0,0.2042,12480.0,12119.0,9.0,0.9711,0.0007,2552.0,0.2045,9928.0,0.7955
5005,"Baxter County, Arkansas",2012,41387.0,35209.0,50.8,40588.0,6985.0,0.1721,41387.0,40189.0,123.0,0.9711,0.003,7444.0,0.1799,33943.0,0.8201
5055,"Greene County, Arkansas",2012,42224.0,38481.0,37.8,41507.0,7193.0,0.1733,42224.0,40966.0,279.0,0.9702,0.0066,10604.0,0.2511,31620.0,0.7489
5107,"Phillips County, Arkansas",2012,21646.0,27219.0,37.3,21370.0,6910.0,0.3234,21646.0,7776.0,13587.0,0.3592,0.6277,6077.0,0.2807,15569.0,0.7193
5149,"Yell County, Arkansas",2012,22033.0,38245.0,38.4,21676.0,4521.0,0.2086,22033.0,18553.0,273.0,0.8421,0.0124,5730.0,0.2601,16303.0,0.7399
5019,"Clark County, Arkansas",2012,23050.0,32393.0,33.6,20196.0,4783.0,0.2368,23050.0,16982.0,5494.0,0.7367,0.2384,4501.0,0.1953,18549.0,0.8047
5095,"Monroe County, Arkansas",2012,8145.0,28075.0,43.5,8014.0,2135.0,0.2664,8145.0,4612.0,3422.0,0.5662,0.4201,1850.0,0.2271,6295.0,0.7729
5103,"Ouachita County, Arkansas",2012,25894.0,32032.0,42.6,25515.0,5180.0,0.203,25894.0,14835.0,10423.0,0.5729,0.4025,6033.0,0.233,19861.0,0.767
5001,"Arkansas County, Arkansas",2012,19029.0,39883.0,41.5,18604.0,3162.0,0.17,19029.0,13791.0,4656.0,0.7247,0.2447,4408.0,0.2316,14621.0,0.7684
5015,"Carroll County, Arkansas",2012,27321.0,35558.0,44.2,26883.0,4768.0,0.1774,27321.0,25062.0,46.0,0.9173,0.0017,6106.0,0.2235,21215.0,0.7765
5119,"Pulaski County, Arkansas",2012,383185.0,46102.0,36.0,377055.0,64824.0,0.1719,383185.0,227501.0,134065.0,0.5937,0.3499,91993.0,0.2401,291192.0,0.7599
5105,"Perry County, Arkansas",2013,10381.0,42455.0,42.4,10168.0,1587.0,0.1561,10381.0,9830.0,290.0,0.9469,0.0279,2386.0,0.2298,7995.0,0.7702
5111,"Poinsett County, Arkansas",2013,24403.0,32089.0,39.8,23750.0,6665.0,0.2806,24403.0,21957.0,1853.0,0.8998,0.0759,5890.0,0.2414,18513.0,0.7586
5133,"Sevier County, Arkansas",2013,17137.0,35153.0,34.1,16894.0,4125.0,0.2442,17137.0,11486.0,736.0,0.6702,0.0429,5036.0,0.2939,12101.0,0.7061
5013,"Calhoun County, Arkansas",2013,5319.0,30980.0,42.7,5211.0,777.0,0.1491,5319.0,3936.0,1344.0,0.74,0.2527,1023.0,0.1923,4296.0,0.8077
5011,"Bradley County, Arkansas",2013,11418.0,30409.0,40.2,11266.0,3522.0,0.3126,11418.0,6991.0,3207.0,0.6123,0.2809,2668.0,0.2337,8750.0,0.7663
5075,"Lawrence County, Arkansas",2013,17227.0,32239.0,40.6,16468.0,4191.0,0.2545,17227.0,16795.0,132.0,0.9749,0.0077,3879.0,0.2252,13348.0,0.7748
5113,"Polk County, Arkansas",2013,20540.0,32835.0,43.4,20393.0,4711.0,0.231,20540.0,19084.0,22.0,0.9291,0.0011,4882.0,0.2377,15658.0,0.7623
5029,"Conway County, Arkansas",2013,21235.0,35225.0,40.6,20972.0,5037.0,0.2402,21235.0,18177.0,2497.0,0.856,0.1176,5016.0,0.2362,16219.0,0.7638
5101,"Newton County, Arkansas",2013,8211.0,30038.0,46.5,8142.0,1916.0,0.2353,8211.0,7808.0,23.0,0.9509,0.0028,1647.0,0.2006,6564.0,0.7994
5081,"Little River County, Arkansas",2013,12992.0,39673.0,41.3,12764.0,1788.0,0.1401,12992.0,9688.0,2588.0,0.7457,0.1992,3032.0,0.2334,9960.0,0.7666
5085,"Lonoke County, Arkansas",2013,69266.0,52582.0,35.4,68507.0,9076.0,0.1325,69266.0,62158.0,4311.0,0.8974,0.0622,18872.0,0.2725,50394.0,0.7275
5091,"Miller County, Arkansas",2013,43515.0,41319.0,37.4,42348.0,8257.0,0.195,43515.0,31333.0,10453.0,0.7201,0.2402,10523.0,0.2418,32992.0,0.7582
5123,"St. Francis County, Arkansas",2013,27914.0,30873.0,37.0,24022.0,6816.0,0.2837,27914.0,12454.0,14416.0,0.4462,0.5164,6556.0,0.2349,21358.0,0.7651
5145,"White County, Arkansas",2013,77767.0,42487.0,36.4,73788.0,12914.0,0.175,77767.0,71393.0,3340.0,0.918,0.0429,18493.0,0.2378,59274.0,0.7622
5063,"Independence County, Arkansas",2013,36786.0,35026.0,38.3,35536.0,8417.0,0.2369,36786.0,34774.0,986.0,0.9453,0.0268,8864.0,0.241,27922.0,0.759
5079,"Lincoln County, Arkansas",2013,14148.0,32697.0,36.9,10612.0,2869.0,0.2704,14148.0,9414.0,4115.0,0.6654,0.2909,2655.0,0.1877,11493.0,0.8123
5083,"Logan County, Arkansas",2013,22221.0,34996.0,41.9,21634.0,3800.0,0.1756,22221.0,20846.0,412.0,0.9381,0.0185,5301.0,0.2386,16920.0,0.7614
5053,"Grant County, Arkansas",2013,17922.0,49004.0,39.6,17705.0,1752.0,0.099,17922.0,17098.0,433.0,0.954,0.0242,4292.0,0.2395,13630.0,0.7605
5035,"Crittenden County, Arkansas",2013,50447.0,37751.0,34.4,49832.0,13122.0,0.2633,50447.0,23236.0,25497.0,0.4606,0.5054,14318.0,0.2838,36129.0,0.7162
5047,"Franklin County, Arkansas",2013,18063.0,36766.0,40.9,17724.0,3632.0,0.2049,18063.0,17165.0,188.0,0.9503,0.0104,4348.0,0.2407,13715.0,0.7593
5045,"Faulkner County, Arkansas",2013,115928.0,50314.0,31.4,110974.0,16147.0,0.1455,115928.0,98484.0,12326.0,0.8495,0.1063,28198.0,0.2432,87730.0,0.7568
5109,"Pike County, Arkansas",2013,11250.0,32206.0,40.7,11058.0,2737.0,0.2475,11250.0,10035.0,353.0,0.892,0.0314,2737.0,0.2433,8513.0,0.7567
5069,"Jefferson County, Arkansas",2013,75782.0,37140.0,37.5,69940.0,16716.0,0.239,75782.0,31830.0,41980.0,0.42,0.554,17853.0,0.2356,57929.0,0.7644
5089,"Marion County, Arkansas",2013,16605.0,34494.0,50.8,16402.0,3098.0,0.1889,16605.0,16027.0,34.0,0.9652,0.002,2916.0,0.1756,13689.0,0.8244
5097,"Montgomery County, Arkansas",2013,9387.0,31345.0,46.9,9228.0,2031.0,0.2201,9387.0,8913.0,55.0,0.9495,0.0059,1923.0,0.2049,7464.0,0.7951
5127,"Scott County, Arkansas",2013,11111.0,37448.0,41.3,10920.0,2188.0,0.2004,11111.0,9950.0,16.0,0.8955,0.0014,2756.0,0.248,8355.0,0.752
5129,"Searcy County, Arkansas",2013,8101.0,30779.0,46.6,8015.0,2090.0,0.2608,8101.0,7749.0,32.0,0.9565,0.004,1645.0,0.2031,6456.0,0.7969
5131,"Sebastian County, Arkansas",2013,126536.0,40471.0,36.9,124637.0,26454.0,0.2122,126536.0,104959.0,7273.0,0.8295,0.0575,31732.0,0.2508,94804.0,0.7492
5033,"Crawford County, Arkansas",2013,61796.0,39479.0,38.3,61201.0,12350.0,0.2018,61796.0,56307.0,849.0,0.9112,0.0137,16039.0,0.2595,45757.0,0.7405
5007,"Benton County, Arkansas",2013,227439.0,54515.0,34.7,224485.0,27327.0,0.1217,227439.0,198416.0,2840.0,0.8724,0.0125,62773.0,0.276,164666.0,0.724
5017,"Chicot County, Arkansas",2013,11621.0,26201.0,42.4,10870.0,3592.0,0.3305,11621.0,4827.0,6291.0,0.4154,0.5413,2691.0,0.2316,8930.0,0.7684
5059,"Hot Spring County, Arkansas",2013,33182.0,41193.0,40.1,31407.0,4458.0,0.1419,33182.0,28641.0,3803.0,0.8631,0.1146,7556.0,0.2277,25626.0,0.7723
5071,"Johnson County, Arkansas",2013,25655.0,31003.0,38.6,24925.0,4999.0,0.2006,25655.0,23919.0,474.0,0.9323,0.0185,6263.0,0.2441,19392.0,0.7559
5077,"Lee County, Arkansas",2013,10267.0,25034.0,39.8,8839.0,2780.0,0.3145,10267.0,4372.0,5795.0,0.4258,0.5644,2083.0,0.2029,8184.0,0.7971
5087,"Madison County, Arkansas",2013,15671.0,35771.0,40.7,15536.0,3518.0,0.2264,15671.0,14933.0,24.0,0.9529,0.0015,3785.0,0.2415,11886.0,0.7585
5049,"Fulton County, Arkansas",2013,12266.0,35522.0,47.3,12000.0,2241.0,0.1867,12266.0,11915.0,22.0,0.9714,0.0018,2518.0,0.2053,9748.0,0.7947
5061,"Howard County, Arkansas",2013,13748.0,35879.0,36.9,13516.0,3137.0,0.2321,13748.0,9473.0,2944.0,0.689,0.2141,3655.0,0.2659,10093.0,0.7341
5093,"Mississippi County, Arkansas",2013,45912.0,36428.0,35.0,44955.0,11188.0,0.2489,45912.0,29047.0,15703.0,0.6327,0.342,12704.0,0.2767,33208.0,0.7233
5117,"Prairie County, Arkansas",2013,8573.0,34855.0,45.0,8430.0,1790.0,0.2123,8573.0,7380.0,1085.0,0.8608,0.1266,1837.0,0.2143,6736.0,0.7857
5139,"Union County, Arkansas",2013,41307.0,37435.0,39.9,40693.0,8734.0,0.2146,41307.0,26596.0,13575.0,0.6439,0.3286,9847.0,0.2384,31460.0,0.7616
5023,"Cleburne County, Arkansas",2013,25856.0,40246.0,46.4,25327.0,4003.0,0.1581,25856.0,25158.0,174.0,0.973,0.0067,5154.0,0.1993,20702.0,0.8007
5025,"Cleveland County, Arkansas",2013,8648.0,39420.0,40.3,8565.0,1520.0,0.1775,8648.0,7375.0,1126.0,0.8528,0.1302,2117.0,0.2448,6531.0,0.7552
5057,"Hempstead County, Arkansas",2013,22509.0,32056.0,38.8,22214.0,6080.0,0.2737,22509.0,14850.0,6671.0,0.6597,0.2964,5926.0,0.2633,16583.0,0.7367
5135,"Sharp County, Arkansas",2013,17203.0,30861.0,46.6,16964.0,4062.0,0.2394,17203.0,16541.0,57.0,0.9615,0.0033,3625.0,0.2107,13578.0,0.7893
5143,"Washington County, Arkansas",2013,207911.0,41248.0,31.2,200254.0,41531.0,0.2074,207911.0,162894.0,7172.0,0.7835,0.0345,52468.0,0.2524,155443.0,0.7476
5003,"Ashley County, Arkansas",2013,21645.0,35683.0,39.7,21396.0,4044.0,0.189,21645.0,15237.0,5513.0,0.704,0.2547,5216.0,0.241,16429.0,0.759
5031,"Craighead County, Arkansas",2013,98398.0,41393.0,33.1,94835.0,19542.0,0.2061,98398.0,81730.0,13317.0,0.8306,0.1353,24528.0,0.2493,73870.0,0.7507
5073,"Lafayette County, Arkansas",2013,7501.0,29732.0,43.7,7322.0,1766.0,0.2412,7501.0,4624.0,2809.0,0.6165,0.3745,1657.0,0.2209,5844.0,0.7791
5099,"Nevada County, Arkansas",2013,8948.0,33694.0,41.3,8805.0,2332.0,0.2648,8948.0,6017.0,2756.0,0.6724,0.308,2169.0,0.2424,6779.0,0.7576
5037,"Cross County, Arkansas",2013,17760.0,38085.0,39.4,17516.0,3042.0,0.1737,17760.0,13380.0,3924.0,0.7534,0.2209,4456.0,0.2509,13304.0,0.7491
5039,"Dallas County, Arkansas",2013,8045.0,28931.0,43.0,7606.0,1498.0,0.1969,8045.0,4449.0,3326.0,0.553,0.4134,1937.0,0.2408,6108.0,0.7592
5027,"Columbia County, Arkansas",2013,24512.0,35128.0,36.1,22953.0,5831.0,0.254,24512.0,14740.0,8949.0,0.6013,0.3651,5446.0,0.2222,19066.0,0.7778
5125,"Saline County, Arkansas",2013,109844.0,55348.0,38.8,108232.0,9315.0,0.0861,109844.0,99969.0,5521.0,0.9101,0.0503,26563.0,0.2418,83281.0,0.7582
5141,"Van Buren County, Arkansas",2013,17147.0,32517.0,46.7,16825.0,4120.0,0.2449,17147.0,16430.0,169.0,0.9582,0.0099,3516.0,0.2051,13631.0,0.7949
5065,"Izard County, Arkansas",2013,13560.0,30661.0,47.5,12822.0,2402.0,0.1873,13560.0,12998.0,138.0,0.9586,0.0102,2549.0,0.188,11011.0,0.812
5021,"Clay County, Arkansas",2013,15790.0,31502.0,42.9,15662.0,3160.0,0.2018,15790.0,15378.0,35.0,0.9739,0.0022,3464.0,0.2194,12326.0,0.7806
5043,"Drew County, Arkansas",2013,18686.0,31171.0,37.4,17559.0,4999.0,0.2847,18686.0,12975.0,5290.0,0.6944,0.2831,4340.0,0.2323,14346.0,0.7677
5121,"Randolph County, Arkansas",2013,17896.0,34418.0,41.7,17475.0,3809.0,0.218,17896.0,17329.0,82.0,0.9683,0.0046,4136.0,0.2311,13760.0,0.7689
5009,"Boone County, Arkansas",2013,37099.0,38506.0,41.5,36527.0,6056.0,0.1658,37099.0,35856.0,101.0,0.9665,0.0027,8505.0,0.2293,28594.0,0.7707
5041,"Desha County, Arkansas",2013,12774.0,28680.0,39.3,12656.0,3809.0,0.301,12774.0,6196.0,6131.0,0.485,0.48,3309.0,0.259,9465.0,0.741
5051,"Garland County, Arkansas",2013,96547.0,39162.0,44.2,94467.0,19558.0,0.207,96547.0,82093.0,7978.0,0.8503,0.0826,20255.0,0.2098,76292.0,0.7902
5115,"Pope County, Arkansas",2013,62248.0,40453.0,35.3,59385.0,11455.0,0.1929,62248.0,56733.0,1982.0,0.9114,0.0318,14408.0,0.2315,47840.0,0.7685
5147,"Woodruff County, Arkansas",2013,7180.0,28259.0,43.6,7042.0,1708.0,0.2425,7180.0,5009.0,1995.0,0.6976,0.2779,1617.0,0.2252,5563.0,0.7748
5067,"Jackson County, Arkansas",2013,17809.0,30284.0,41.2,14913.0,4237.0,0.2841,17809.0,14320.0,2914.0,0.8041,0.1636,3652.0,0.2051,14157.0,0.7949
5137,"Stone County, Arkansas",2013,12517.0,29832.0,46.9,12389.0,3164.0,0.2554,12517.0,12149.0,13.0,0.9706,0.001,2692.0,0.2151,9825.0,0.7849
5005,"Baxter County, Arkansas",2013,41281.0,35343.0,50.9,40487.0,6278.0,0.1551,41281.0,39951.0,160.0,0.9678,0.0039,7464.0,0.1808,33817.0,0.8192
5055,"Greene County, Arkansas",2013,42580.0,38413.0,37.6,41882.0,7155.0,0.1708,42580.0,41228.0,299.0,0.9682,0.007,10681.0,0.2508,31899.0,0.7492
5107,"Phillips County, Arkansas",2013,21253.0,26737.0,37.4,20988.0,7041.0,0.3355,21253.0,7702.0,13281.0,0.3624,0.6249,5890.0,0.2771,15363.0,0.7229
5149,"Yell County, Arkansas",2013,22014.0,35535.0,39.6,21664.0,4927.0,0.2274,22014.0,18259.0,457.0,0.8294,0.0208,5610.0,0.2548,16404.0,0.7452
5019,"Clark County, Arkansas",2013,22912.0,32721.0,33.5,20181.0,4912.0,0.2434,22912.0,16854.0,5509.0,0.7356,0.2404,4504.0,0.1966,18408.0,0.8034
5095,"Monroe County, Arkansas",2013,8002.0,27263.0,43.8,7882.0,2268.0,0.2877,8002.0,4546.0,3314.0,0.5681,0.4141,1821.0,0.2276,6181.0,0.7724
5103,"Ouachita County, Arkansas",2013,25651.0,32015.0,42.6,25306.0,5847.0,0.2311,25651.0,14763.0,10331.0,0.5755,0.4028,5964.0,0.2325,19687.0,0.7675
5001,"Arkansas County, Arkansas",2013,18957.0,39633.0,41.1,18530.0,2924.0,0.1578,18957.0,13727.0,4735.0,0.7241,0.2498,4397.0,0.2319,14560.0,0.7681
5015,"Carroll County, Arkansas",2013,27531.0,36584.0,44.2,27106.0,5101.0,0.1882,27531.0,25397.0,46.0,0.9225,0.0017,6182.0,0.2245,21349.0,0.7755
5119,"Pulaski County, Arkansas",2013,386106.0,46013.0,36.0,380137.0,65283.0,0.1717,386106.0,229193.0,136311.0,0.5936,0.353,92554.0,0.2397,293552.0,0.7603
5021,"Clay County, Arkansas",2014,15577.0,32057.0,43.8,15410.0,3145.0,0.2041,15577.0,15101.0,14.0,0.9694,0.0009,3315.0,0.2128,12262.0,0.7872
5043,"Drew County, Arkansas",2014,18705.0,32351.0,37.7,17569.0,5151.0,0.2932,18705.0,12961.0,5377.0,0.6929,0.2875,4250.0,0.2272,14455.0,0.7728
5125,"Saline County, Arkansas",2014,111811.0,55697.0,38.7,110209.0,9968.0,0.0904,111811.0,101651.0,6079.0,0.9091,0.0544,26877.0,0.2404,84934.0,0.7596
5009,"Boone County, Arkansas",2014,37169.0,38705.0,41.5,36616.0,6177.0,0.1687,37169.0,35846.0,60.0,0.9644,0.0016,8505.0,0.2288,28664.0,0.7712
5041,"Desha County, Arkansas",2014,12602.0,28457.0,39.6,12472.0,3882.0,0.3113,12602.0,6209.0,6097.0,0.4927,0.4838,3251.0,0.258,9351.0,0.742
5051,"Garland County, Arkansas",2014,96804.0,39558.0,44.1,94660.0,20875.0,0.2205,96804.0,82155.0,8024.0,0.8487,0.0829,20225.0,0.2089,76579.0,0.7911
5115,"Pope County, Arkansas",2014,62687.0,40818.0,35.3,59513.0,11224.0,0.1886,62687.0,56921.0,1969.0,0.908,0.0314,14412.0,0.2299,48275.0,0.7701
5147,"Woodruff County, Arkansas",2014,7094.0,27165.0,43.6,6959.0,1818.0,0.2612,7094.0,4951.0,1937.0,0.6979,0.273,1587.0,0.2237,5507.0,0.7763
5067,"Jackson County, Arkansas",2014,17746.0,31512.0,40.9,14466.0,3821.0,0.2641,17746.0,14208.0,2959.0,0.8006,0.1667,3626.0,0.2043,14120.0,0.7957
5137,"Stone County, Arkansas",2014,12531.0,29982.0,48.0,12417.0,3322.0,0.2675,12531.0,12350.0,19.0,0.9856,0.0015,2589.0,0.2066,9942.0,0.7934
5005,"Baxter County, Arkansas",2014,41154.0,35594.0,51.1,40464.0,6019.0,0.1487,41154.0,39830.0,115.0,0.9678,0.0028,7411.0,0.1801,33743.0,0.8199
5055,"Greene County, Arkansas",2014,42970.0,39500.0,38.2,42190.0,7516.0,0.1781,42970.0,41459.0,362.0,0.9648,0.0084,10723.0,0.2495,32247.0,0.7505
5107,"Phillips County, Arkansas",2014,20847.0,27183.0,37.6,20585.0,6999.0,0.34,20847.0,7606.0,12908.0,0.3648,0.6192,5735.0,0.2751,15112.0,0.7249
5149,"Yell County, Arkansas",2014,21934.0,37378.0,38.8,21611.0,4299.0,0.1989,21934.0,18599.0,246.0,0.848,0.0112,5611.0,0.2558,16323.0,0.7442
5019,"Clark County, Arkansas",2014,22800.0,34109.0,34.1,19999.0,4735.0,0.2368,22800.0,16706.0,5496.0,0.7327,0.2411,4491.0,0.197,18309.0,0.803
5095,"Monroe County, Arkansas",2014,7855.0,27571.0,44.7,7757.0,2346.0,0.3024,7855.0,4431.0,3265.0,0.5641,0.4157,1748.0,0.2225,6107.0,0.7775
5103,"Ouachita County, Arkansas",2014,25421.0,32220.0,42.6,25063.0,5490.0,0.219,25421.0,14580.0,10115.0,0.5735,0.3979,5863.0,0.2306,19558.0,0.7694
5001,"Arkansas County, Arkansas",2014,18861.0,37813.0,41.6,18558.0,3277.0,0.1766,18861.0,13643.0,4842.0,0.7233,0.2567,4416.0,0.2341,14445.0,0.7659
5015,"Carroll County, Arkansas",2014,27626.0,36897.0,44.7,27276.0,4877.0,0.1788,27626.0,25845.0,225.0,0.9355,0.0081,6167.0,0.2232,21459.0,0.7768
5119,"Pulaski County, Arkansas",2014,388752.0,46410.0,36.2,383099.0,64811.0,0.1692,388752.0,230370.0,138101.0,0.5926,0.3552,92890.0,0.2389,295862.0,0.7611
5099,"Nevada County, Arkansas",2014,8877.0,31614.0,41.5,8723.0,2563.0,0.2938,8877.0,5978.0,2712.0,0.6734,0.3055,2113.0,0.238,6764.0,0.762
5037,"Cross County, Arkansas",2014,17595.0,37725.0,40.1,17337.0,3355.0,0.1935,17595.0,13221.0,3943.0,0.7514,0.2241,4344.0,0.2469,13251.0,0.7531
5039,"Dallas County, Arkansas",2014,7954.0,32554.0,43.4,7481.0,1088.0,0.1454,7954.0,4422.0,3306.0,0.5559,0.4156,1888.0,0.2374,6066.0,0.7626
5027,"Columbia County, Arkansas",2014,24400.0,37509.0,35.8,22826.0,6123.0,0.2682,24400.0,14641.0,8784.0,0.6,0.36,5368.0,0.22,19032.0,0.78
5121,"Randolph County, Arkansas",2014,17794.0,36487.0,42.1,17438.0,3793.0,0.2175,17794.0,17160.0,128.0,0.9644,0.0072,4071.0,0.2288,13723.0,0.7712
5141,"Van Buren County, Arkansas",2014,17090.0,31030.0,47.0,16828.0,4426.0,0.263,17090.0,16347.0,147.0,0.9565,0.0086,3443.0,0.2015,13647.0,0.7985
5065,"Izard County, Arkansas",2014,13522.0,31219.0,47.4,12761.0,2391.0,0.1874,13522.0,12939.0,151.0,0.9569,0.0112,2551.0,0.1887,10971.0,0.8113
5083,"Logan County, Arkansas",2014,22129.0,36062.0,42.6,21620.0,3697.0,0.171,22129.0,20635.0,400.0,0.9325,0.0181,5136.0,0.2321,16993.0,0.7679
5063,"Independence County, Arkansas",2014,36861.0,36186.0,38.5,35649.0,8258.0,0.2316,36861.0,34874.0,926.0,0.9461,0.0251,8887.0,0.2411,27974.0,0.7589
5079,"Lincoln County, Arkansas",2014,14113.0,32615.0,37.2,10394.0,2771.0,0.2666,14113.0,9447.0,4172.0,0.6694,0.2956,2598.0,0.1841,11515.0,0.8159
5053,"Grant County, Arkansas",2014,18014.0,46074.0,39.7,17757.0,1987.0,0.1119,18014.0,17064.0,459.0,0.9473,0.0255,4282.0,0.2377,13732.0,0.7623
5035,"Crittenden County, Arkansas",2014,50172.0,37781.0,34.2,49458.0,12834.0,0.2595,50172.0,23000.0,25693.0,0.4584,0.5121,14194.0,0.2829,35978.0,0.7171
5047,"Franklin County, Arkansas",2014,17960.0,39879.0,40.3,17632.0,3512.0,0.1992,17960.0,17093.0,173.0,0.9517,0.0096,4271.0,0.2378,13689.0,0.7622
5045,"Faulkner County, Arkansas",2014,117804.0,51095.0,31.5,112888.0,17053.0,0.1511,117804.0,99701.0,12972.0,0.8463,0.1101,28479.0,0.2417,89325.0,0.7583
5109,"Pike County, Arkansas",2014,11187.0,32045.0,41.1,10993.0,2663.0,0.2422,11187.0,10026.0,327.0,0.8962,0.0292,2681.0,0.2397,8506.0,0.7603
5069,"Jefferson County, Arkansas",2014,74655.0,36799.0,38.0,68776.0,16861.0,0.2452,74655.0,31287.0,41448.0,0.4191,0.5552,17500.0,0.2344,57155.0,0.7656
5089,"Marion County, Arkansas",2014,16534.0,33293.0,50.9,16332.0,3066.0,0.1877,16534.0,15979.0,44.0,0.9664,0.0027,2886.0,0.1745,13648.0,0.8255
5097,"Montgomery County, Arkansas",2014,9296.0,32293.0,47.9,9132.0,1863.0,0.204,9296.0,8776.0,65.0,0.9441,0.007,1854.0,0.1994,7442.0,0.8006
5127,"Scott County, Arkansas",2014,11024.0,36754.0,40.9,10856.0,2111.0,0.1945,11024.0,9866.0,29.0,0.895,0.0026,2714.0,0.2462,8310.0,0.7538
5129,"Searcy County, Arkansas",2014,8036.0,33610.0,46.7,7942.0,1854.0,0.2334,8036.0,7721.0,26.0,0.9608,0.0032,1682.0,0.2093,6354.0,0.7907
5131,"Sebastian County, Arkansas",2014,126801.0,39208.0,36.9,124684.0,28103.0,0.2254,126801.0,104542.0,7710.0,0.8245,0.0608,31585.0,0.2491,95216.0,0.7509
5033,"Crawford County, Arkansas",2014,61825.0,40712.0,38.6,61202.0,11525.0,0.1883,61825.0,56515.0,871.0,0.9141,0.0141,15869.0,0.2567,45956.0,0.7433
5007,"Benton County, Arkansas",2014,232611.0,56325.0,34.9,229736.0,26903.0,0.1171,232611.0,204379.0,3131.0,0.8786,0.0135,63741.0,0.274,168870.0,0.726
5017,"Chicot County, Arkansas",2014,11489.0,28086.0,42.0,10783.0,3490.0,0.3237,11489.0,4844.0,6202.0,0.4216,0.5398,2652.0,0.2308,8837.0,0.7692
5059,"Hot Spring County, Arkansas",2014,33277.0,41353.0,40.2,31356.0,4543.0,0.1449,33277.0,28644.0,3935.0,0.8608,0.1182,7372.0,0.2215,25905.0,0.7785
5071,"Johnson County, Arkansas",2014,25791.0,32553.0,38.1,25072.0,5320.0,0.2122,25791.0,23793.0,489.0,0.9225,0.019,6298.0,0.2442,19493.0,0.7558
5077,"Lee County, Arkansas",2014,10151.0,26986.0,40.1,8697.0,2593.0,0.2981,10151.0,4283.0,5744.0,0.4219,0.5659,2009.0,0.1979,8142.0,0.8021
5087,"Madison County, Arkansas",2014,15696.0,37351.0,41.0,15552.0,3286.0,0.2113,15696.0,14956.0,59.0,0.9529,0.0038,3729.0,0.2376,11967.0,0.7624
5049,"Fulton County, Arkansas",2014,12218.0,36244.0,47.6,11937.0,2455.0,0.2057,12218.0,11854.0,22.0,0.9702,0.0018,2475.0,0.2026,9743.0,0.7974
5061,"Howard County, Arkansas",2014,13685.0,38050.0,37.3,13446.0,2826.0,0.2102,13685.0,9398.0,2968.0,0.6867,0.2169,3618.0,0.2644,10067.0,0.7356
5093,"Mississippi County, Arkansas",2014,45385.0,34424.0,35.2,44484.0,11865.0,0.2667,45385.0,28513.0,15651.0,0.6282,0.3448,12425.0,0.2738,32960.0,0.7262
5117,"Prairie County, Arkansas",2014,8475.0,36904.0,45.2,8321.0,1684.0,0.2024,8475.0,7321.0,1048.0,0.8638,0.1237,1787.0,0.2109,6688.0,0.7891
5139,"Union County, Arkansas",2014,40954.0,38762.0,39.7,40363.0,8587.0,0.2127,40954.0,26552.0,13496.0,0.6483,0.3295,9740.0,0.2378,31214.0,0.7622
5023,"Cleburne County, Arkansas",2014,25793.0,40768.0,46.8,25385.0,4039.0,0.1591,25793.0,25026.0,112.0,0.9703,0.0043,5125.0,0.1987,20668.0,0.8013
5025,"Cleveland County, Arkansas",2014,8597.0,41586.0,41.4,8510.0,1588.0,0.1866,8597.0,7367.0,996.0,0.8569,0.1159,2073.0,0.2411,6524.0,0.7589
5057,"Hempstead County, Arkansas",2014,22419.0,32587.0,38.9,22098.0,5812.0,0.263,22419.0,14841.0,6629.0,0.662,0.2957,5888.0,0.2626,16531.0,0.7374
5135,"Sharp County, Arkansas",2014,17117.0,30826.0,46.8,16752.0,3918.0,0.2339,17117.0,16417.0,57.0,0.9591,0.0033,3628.0,0.212,13489.0,0.788
5143,"Washington County, Arkansas",2014,212238.0,41983.0,31.2,204547.0,42261.0,0.2066,212238.0,166745.0,7287.0,0.7857,0.0343,53850.0,0.2537,158388.0,0.7463
5003,"Ashley County, Arkansas",2014,21437.0,35136.0,40.7,21191.0,4205.0,0.1984,21437.0,15124.0,5588.0,0.7055,0.2607,5100.0,0.2379,16337.0,0.7621
5031,"Craighead County, Arkansas",2014,99835.0,42085.0,33.4,96149.0,20646.0,0.2147,99835.0,82354.0,13588.0,0.8249,0.1361,24871.0,0.2491,74964.0,0.7509
5073,"Lafayette County, Arkansas",2014,7391.0,31215.0,43.7,7210.0,1874.0,0.2599,7391.0,4551.0,2787.0,0.6157,0.3771,1599.0,0.2163,5792.0,0.7837
5105,"Perry County, Arkansas",2014,10350.0,42030.0,42.6,10174.0,1371.0,0.1348,10350.0,9784.0,311.0,0.9453,0.03,2328.0,0.2249,8022.0,0.7751
5111,"Poinsett County, Arkansas",2014,24359.0,33238.0,39.8,23795.0,5898.0,0.2479,24359.0,21807.0,1919.0,0.8952,0.0788,5821.0,0.239,18538.0,0.761
