st_case,fips,county_fips_3,year,month,day,day_week,hour,drunk_dr,alcohol_flag_source,fatals,persons,is_alcohol,is_weekend,is_night
50352,5065,65,2008,8,22,6,12,0,DRUNK_DR,1,3,0,0,0
50353,5119,119,2008,8,23,7,1,1,DRUNK_DR,1,2,1,1,1
50354,5079,79,2008,8,23,7,2,0,DRUNK_DR,1,2,0,1,1
50355,5007,7,2008,8,23,7,17,0,DRUNK_DR,1,2,0,1,0
50356,5125,125,2008,8,24,1,14,0,DRUNK_DR,1,2,0,1,0
50357,5143,143,2008,8,25,2,0,1,DRUNK_DR,1,1,1,0,1
50358,5083,83,2008,8,26,3,19,0,DRUNK_DR,1,1,0,0,0
50359,5021,21,2008,8,26,3,20,0,DRUNK_DR,1,1,0,0,1
50360,5145,145,2008,8,26,3,22,1,DRUNK_DR,1,3,1,0,1
50361,5045,45,2008,8,26,3,0,0,DRUNK_DR,1,1,0,0,1
50362,5033,33,2008,8,28,5,1,0,DRUNK_DR,1,2,0,0,1
50363,5045,45,2008,8,29,6,9,1,DRUNK_DR,1,1,1,0,0
50364,5059,59,2008,8,29,6,11,0,DRUNK_DR,1,3,0,0,0
50365,5045,45,2008,8,29,6,18,0,DRUNK_DR,1,5,0,0,0
50366,5071,71,2008,8,30,7,19,1,DRUNK_DR,1,1,1,1,0
50367,5059,59,2008,8,30,7,22,1,DRUNK_DR,1,1,1,1,1
50368,5059,59,2008,8,31,1,11,0,DRUNK_DR,1,2,0,1,0
50369,5039,39,2008,8,31,1,21,0,DRUNK_DR,1,1,0,1,1
50370,5113,113,2008,9,1,2,16,0,DRUNK_DR,1,2,0,0,0
50371,5137,137,2008,9,2,3,9,0,DRUNK_DR,1,3,0,0,0
50372,5077,77,2008,9,2,3,23,1,DRUNK_DR,1,2,1,0,1
50373,5089,89,2008,9,3,4,18,0,DRUNK_DR,1,5,0,0,0
50374,5141,141,2008,9,3,4,18,0,DRUNK_DR,1,1,0,0,0
50375,5125,125,2008,9,4,5,23,0,DRUNK_DR,1,2,0,0,1
50376,5131,131,2008,9,5,6,23,1,DRUNK_DR,1,1,1,0,1
50377,5063,63,2008,9,7,1,3,1,DRUNK_DR,1,2,1,1,1
50378,5071,71,2008,9,8,2,6,0,DRUNK_DR,1,1,0,0,0
50379,5033,33,2008,9,9,3,22,1,DRUNK_DR,1,2,1,0,1
50380,5005,5,2008,9,10,4,14,0,DRUNK_DR,1,1,0,0,0
50381,5007,7,2008,9,10,4,14,0,DRUNK_DR,1,1,0,0,0
50382,5085,85,2008,9,12,6,20,0,DRUNK_DR,1,3,0,0,1
50383,5091,91,2008,9,13,7,0,0,DRUNK_DR,1,2,0,1,1
50384,5119,119,2008,9,13,7,3,0,DRUNK_DR,1,2,0,1,1
50385,5119,119,2008,9,13,7,19,0,DRUNK_DR,1,1,0,1,0
50386,5097,97,2008,9,13,7,11,0,DRUNK_DR,1,2,0,1,0
50387,5137,137,2008,9,13,7,20,0,DRUNK_DR,1,1,0,1,1
50388,5119,119,2008,9,14,1,3,1,DRUNK_DR,2,2,1,1,1
50389,5007,7,2008,9,14,1,13,0,DRUNK_DR,1,2,0,1,0
50390,5047,47,2008,9,16,3,13,1,DRUNK_DR,1,1,1,0,0
50391,5055,55,2008,9,18,5,3,0,DRUNK_DR,1,1,0,0,1
50392,5133,133,2008,9,18,5,11,0,DRUNK_DR,1,4,0,0,0
50393,5097,97,2008,9,18,5,16,1,DRUNK_DR,1,1,1,0,0
50394,5005,5,2008,9,19,6,11,0,DRUNK_DR,1,4,0,0,0
50395,5045,45,2008,9,19,6,99,1,DRUNK_DR,1,1,1,0,1
50396,5115,115,2008,9,20,7,16,0,DRUNK_DR,1,1,0,1,0
50397,5007,7,2008,9,20,7,16,0,DRUNK_DR,1,3,0,1,0
50398,5031,31,2008,9,20,7,19,0,DRUNK_DR,1,3,0,1,0
50399,5069,69,2008,9,20,7,21,0,DRUNK_DR,1,2,0,1,1
50400,5147,147,2008,9,21,1,11,0,DRUNK_DR,2,3,0,1,0
50401,5043,43,2008,9,22,2,14,1,DRUNK_DR,1,4,1,0,0
50402,5123,123,2008,9,23,3,3,1,DRUNK_DR,1,1,1,0,1
50403,5071,71,2008,9,23,3,15,0,DRUNK_DR,1,3,0,0,0
50404,5007,7,2008,9,24,4,7,0,DRUNK_DR,1,2,0,0,0
50405,5111,111,2008,9,25,5,9,0,DRUNK_DR,2,3,0,0,0
50406,5043,43,2008,9,25,5,18,0,DRUNK_DR,1,4,0,0,0
50407,5143,143,2008,9,27,7,4,1,DRUNK_DR,1,1,1,1,1
50408,5023,23,2008,9,27,7,8,0,DRUNK_DR,1,1,0,1,0
50409,5093,93,2008,9,29,2,7,0,DRUNK_DR,2,4,0,0,0
50410,5143,143,2008,9,30,3,13,1,DRUNK_DR,1,2,1,0,0
50411,5079,79,2008,10,1,4,22,0,DRUNK_DR,1,2,0,0,1
50412,5069,69,2008,10,2,5,10,0,DRUNK_DR,1,2,0,0,0
50413,5087,87,2008,10,2,5,16,0,DRUNK_DR,1,2,0,0,0
50414,5099,99,2008,10,3,6,18,0,DRUNK_DR,1,3,0,0,0
50415,5045,45,2008,10,3,6,6,0,DRUNK_DR,1,2,0,0,0
50416,5137,137,2008,10,5,1,18,0,DRUNK_DR,1,4,0,1,0
50417,5067,67,2008,10,5,1,18,0,DRUNK_DR,1,1,0,1,0
50418,5047,47,2008,10,6,2,17,0,DRUNK_DR,1,2,0,0,0
50419,5143,143,2008,10,7,3,6,0,DRUNK_DR,1,1,0,0,0
50420,5119,119,2008,10,7,3,16,0,DRUNK_DR,2,3,0,0,0
50421,5035,35,2008,10,7,3,16,0,DRUNK_DR,2,4,0,0,0
50422,5051,51,2008,10,7,3,20,0,DRUNK_DR,1,2,0,0,1
50423,5125,125,2008,10,8,4,14,0,DRUNK_DR,1,1,0,0,0
50425,5049,49,2008,10,9,5,2,1,DRUNK_DR,1,1,1,0,1
50426,5047,47,2008,10,9,5,2,1,DRUNK_DR,1,2,1,0,1
50427,5049,49,2008,10,9,5,13,0,DRUNK_DR,1,5,0,0,0
50428,5085,85,2008,10,8,4,23,0,DRUNK_DR,1,3,0,0,1
50429,5023,23,2008,10,10,6,19,0,DRUNK_DR,1,1,0,0,0
50430,5145,145,2008,10,11,7,10,0,DRUNK_DR,1,1,0,1,0
50431,5055,55,2008,10,11,7,19,1,DRUNK_DR,2,2,1,1,0
50432,5145,145,2008,10,12,1,17,1,DRUNK_DR,1,1,1,1,0
50433,5125,125,2008,10,13,2,18,1,DRUNK_DR,1,4,1,0,0
50434,5063,63,2008,10,14,3,6,1,DRUNK_DR,1,2,1,0,0
50435,5119,119,2008,10,14,3,17,0,DRUNK_DR,3,6,0,0,0
50436,5035,35,2008,10,15,4,20,0,DRUNK_DR,1,2,0,0,1
50437,5069,69,2008,10,17,6,19,0,DRUNK_DR,1,6,0,0,0
50438,5129,129,2008,10,18,7,0,1,DRUNK_DR,1,2,1,1,1
50439,5007,7,2008,10,18,7,8,0,DRUNK_DR,1,1,0,1,0
50440,5063,63,2008,10,18,7,11,0,DRUNK_DR,3,4,0,1,0
50441,5119,119,2008,10,19,1,0,0,DRUNK_DR,1,2,0,1,1
50442,5107,107,2008,10,19,1,1,1,DRUNK_DR,1,1,1,1,1
50443,5033,33,2008,10,19,1,3,1,DRUNK_DR,2,9,1,1,1
50444,5119,119,2008,10,19,1,21,0,DRUNK_DR,1,2,0,1,1
50445,5005,5,2008,10,20,2,8,0,DRUNK_DR,1,1,0,0,0
50446,5033,33,2008,10,21,3,14,0,DRUNK_DR,1,1,0,0,0
50447,5119,119,2008,10,21,3,20,0,DRUNK_DR,1,2,0,0,1
50448,5111,111,2008,10,22,4,19,1,DRUNK_DR,1,4,1,0,0
50449,5115,115,2008,10,22,4,19,0,DRUNK_DR,1,4,0,0,0
50450,5085,85,2008,10,23,5,11,0,DRUNK_DR,2,4,0,0,0
50451,5145,145,2008,10,23,5,16,0,DRUNK_DR,1,8,0,0,0
50452,5049,49,2008,10,24,6,23,0,DRUNK_DR,1,1,0,0,1
50453,5051,51,2008,10,25,7,22,1,DRUNK_DR,1,2,1,1,1
50454,5007,7,2008,10,26,1,15,0,DRUNK_DR,1,1,0,1,0
50455,5091,91,2008,10,26,1,19,1,DRUNK_DR,1,1,1,1,0
50456,5027,27,2008,10,27,2,7,0,DRUNK_DR,1,2,0,0,0
50457,5015,15,2008,10,28,3,12,0,DRUNK_DR,1,1,0,0,0
50458,5095,95,2008,10,28,3,19,1,DRUNK_DR,1,2,1,0,0
50459,5037,37,2008,10,29,4,12,0,DRUNK_DR,1,2,0,0,0
50460,5113,113,2008,10,30,5,4,0,DRUNK_DR,1,3,0,0,1
50461,5055,55,2008,10,31,6,14,0,DRUNK_DR,1,1,0,0,0
50462,5149,149,2008,10,3,6,13,0,DRUNK_DR,1,1,0,0,0
50463,5085,85,2008,11,1,7,2,0,DRUNK_DR,1,3,0,1,1
50464,5127,127,2008,11,1,7,2,1,DRUNK_DR,1,3,1,1,1
50465,5119,119,2008,11,1,7,5,0,DRUNK_DR,1,3,0,1,1
50466,5125,125,2008,11,1,7,11,0,DRUNK_DR,1,3,0,1,0
50467,5069,69,2008,11,1,7,13,0,DRUNK_DR,1,4,0,1,0
50468,5057,57,2008,11,2,1,2,1,DRUNK_DR,1,1,1,1,1
50469,5119,119,2008,11,2,1,2,1,DRUNK_DR,1,1,1,1,1
50470,5149,149,2008,11,3,2,23,0,DRUNK_DR,1,1,0,0,1
50471,5007,7,2008,11,4,3,9,0,DRUNK_DR,1,2,0,0,0
50472,5061,61,2008,11,4,3,14,0,DRUNK_DR,1,2,0,0,0
50473,5119,119,2008,11,5,4,1,0,DRUNK_DR,1,1,0,0,1
50474,5089,89,2008,11,5,4,10,0,DRUNK_DR,1,1,0,0,0
50475,5119,119,2008,11,5,4,18,0,DRUNK_DR,1,2,0,0,0
50476,5123,123,2008,11,5,4,18,0,DRUNK_DR,1,3,0,0,0
50477,5031,31,2008,11,5,4,19,0,DRUNK_DR,1,2,0,0,0
50478,5041,41,2008,11,6,5,11,0,DRUNK_DR,1,1,0,0,0
50479,5037,37,2008,11,7,6,7,0,DRUNK_DR,1,1,0,0,0
50480,5043,43,2008,11,7,6,12,0,DRUNK_DR,1,1,0,0,0
50481,5139,139,2008,11,9,1,5,1,DRUNK_DR,1,1,1,1,1
50483,5121,121,2008,11,12,4,16,1,DRUNK_DR,1,2,1,0,0
50484,5063,63,2008,11,13,5,8,0,DRUNK_DR,1,2,0,0,0
50485,5119,119,2008,11,13,5,14,1,DRUNK_DR,1,2,1,0,0
50486,5109,109,2008,11,16,1,19,0,DRUNK_DR,2,2,0,1,0
50487,5085,85,2008,11,16,1,99,1,DRUNK_DR,1,1,1,1,1
50488,5131,131,2008,11,17,2,17,1,DRUNK_DR,1,2,1,0,0
50489,5047,47,2008,11,17,2,20,1,DRUNK_DR,1,1,1,0,1
50490,5119,119,2008,11,19,4,16,0,DRUNK_DR,1,1,0,0,0
50491,5091,91,2008,11,21,6,6,1,DRUNK_DR,1,2,1,0,0
50492,5119,119,2008,11,22,7,3,0,DRUNK_DR,1,1,0,1,1
50493,5031,31,2008,11,22,7,22,1,DRUNK_DR,1,1,1,1,1
50494,5001,1,2008,11,24,2,6,0,DRUNK_DR,1,2,0,0,0
50495,5023,23,2008,11,24,2,8,0,DRUNK_DR,1,1,0,0,0
50496,5037,37,2008,11,25,3,23,1,DRUNK_DR,1,1,1,0,1
50497,5035,35,2008,11,26,4,4,0,DRUNK_DR,1,3,0,0,1
50498,5001,1,2008,11,27,5,16,0,DRUNK_DR,3,5,0,0,0
50499,5119,119,2008,11,28,6,17,0,DRUNK_DR,1,2,0,0,0
50500,5057,57,2008,11,28,6,23,1,DRUNK_DR,1,2,1,0,1
50501,5015,15,2008,12,2,3,99,1,DRUNK_DR,1,1,1,0,1
50502,5081,81,2008,11,30,1,2,1,DRUNK_DR,1,2,1,1,1
50503,5123,123,2008,11,30,1,14,0,DRUNK_DR,2,3,0,1,0
50504,5051,51,2008,11,30,1,16,0,DRUNK_DR,1,4,0,1,0
50505,5121,121,2008,11,30,1,19,0,DRUNK_DR,2,2,0,1,0
50506,5051,51,2008,11,30,1,99,1,DRUNK_DR,1,1,1,1,1
50507,5143,143,2008,12,1,2,22,1,DRUNK_DR,1,1,1,0,1
50508,5023,23,2008,12,6,7,19,0,DRUNK_DR,1,3,0,1,0
50509,5131,131,2008,12,7,1,6,0,DRUNK_DR,1,2,0,1,0
50510,5007,7,2008,12,8,2,1,0,DRUNK_DR,1,1,0,0,1
50511,5069,69,2008,12,8,2,9,0,DRUNK_DR,1,3,0,0,0
50513,5065,65,2008,12,9,3,8,0,DRUNK_DR,1,2,0,0,0
50514,5145,145,2008,12,10,4,12,1,DRUNK_DR,1,1,1,0,0
50515,5125,125,2008,12,10,4,14,1,DRUNK_DR,1,1,1,0,0
50516,5035,35,2008,12,11,5,17,0,DRUNK_DR,1,4,0,0,0
50517,5119,119,2008,12,13,7,0,0,DRUNK_DR,1,3,0,1,1
50518,5063,63,2008,12,13,7,1,1,DRUNK_DR,1,1,1,1,1
50519,5019,19,2008,12,14,1,4,0,DRUNK_DR,1,2,0,1,1
50520,5081,81,2008,12,14,1,4,1,DRUNK_DR,1,1,1,1,1
50521,5091,91,2008,12,14,1,14,1,DRUNK_DR,2,2,1,1,0
50522,5131,131,2008,12,14,1,20,0,DRUNK_DR,1,3,0,1,1
50523,5099,99,2008,12,15,2,2,0,DRUNK_DR,1,1,0,0,1
50524,5035,35,2008,12,16,3,23,0,DRUNK_DR,1,4,0,0,1
50525,5031,31,2008,12,18,5,14,0,DRUNK_DR,1,4,0,0,0
50526,5017,17,2008,12,18,5,18,1,DRUNK_DR,1,4,1,0,0
50527,5085,85,2008,12,19,6,16,0,DRUNK_DR,1,3,0,0,0
50528,5149,149,2008,12,19,6,22,1,DRUNK_DR,2,2,1,0,1
50529,5063,63,2008,12,21,1,4,0,DRUNK_DR,1,2,0,1,1
50530,5143,143,2008,12,21,1,20,1,DRUNK_DR,1,12,1,1,1
50531,5111,111,2008,12,23,3,5,0,DRUNK_DR,1,2,0,0,1
50532,5133,133,2008,12,23,3,6,0,DRUNK_DR,1,1,0,0,0
50533,5111,111,2008,12,23,3,12,0,DRUNK_DR,1,2,0,0,0
50534,5003,3,2008,12,23,3,23,0,DRUNK_DR,1,1,0,0,1
50535,5145,145,2008,12,26,6,8,0,DRUNK_DR,1,3,0,0,0
50536,5143,143,2008,12,26,6,10,0,DRUNK_DR,1,1,0,0,0
50537,5059,59,2008,12,27,7,18,1,DRUNK_DR,1,5,1,1,0
50538,5055,55,2008,12,28,1,12,0,DRUNK_DR,2,2,0,1,0
50539,5127,127,2008,12,29,2,9,0,DRUNK_DR,1,1,0,0,0
50540,5107,107,2008,12,29,2,11,0,DRUNK_DR,1,1,0,0,0
50541,5005,5,2008,12,29,2,12,0,DRUNK_DR,1,1,0,0,0
50542,5031,31,2008,12,29,2,99,0,DRUNK_DR,1,1,0,0,1
50543,5015,15,2008,12,30,3,15,0,DRUNK_DR,1,1,0,0,0
50544,5007,7,2008,12,31,4,16,0,DRUNK_DR,1,1,0,0,0
50545,5049,49,2008,12,30,3,23,0,DRUNK_DR,1,1,0,0,1
50546,5119,119,2008,8,2,7,4,0,DRUNK_DR,1,2,0,1,1
50547,5069,69,2008,11,6,5,20,1,DRUNK_DR,1,1,1,0,1
50548,5063,63,2008,10,7,3,16,0,DRUNK_DR,1,1,0,0,0
50549,5015,15,2008,10,25,7,10,0,DRUNK_DR,1,3,0,1,0
50550,5085,85,2008,10,31,6,8,0,DRUNK_DR,1,1,0,0,0
50551,5075,75,2008,2,15,6,19,0,DRUNK_DR,1,2,0,0,0
50552,5035,35,2008,5,7,4,9,0,DRUNK_DR,1,1,0,0,0
50553,5107,107,2008,6,4,4,14,0,DRUNK_DR,1,1,0,0,0
50554,5123,123,2008,8,2,7,15,0,DRUNK_DR,1,2,0,1,0
50555,5101,101,2008,9,19,6,19,0,DRUNK_DR,1,1,0,0,0
50556,5119,119,2008,12,20,7,1,1,DRUNK_DR,1,2,1,1,1
50557,5085,85,2008,5,12,2,8,0,DRUNK_DR,1,2,0,0,0
50558,5119,119,2008,12,15,2,18,0,DRUNK_DR,1,5,0,0,0
50001,5015,15,2009,1,1,5,1,1,DRUNK_DR,1,3,1,0,1
50002,5067,67,2009,1,1,5,1,1,DRUNK_DR,1,1,1,0,1
50003,5025,25,2009,1,2,6,3,0,DRUNK_DR,1,1,0,0,1
50004,5087,87,2009,1,2,6,19,0,DRUNK_DR,1,3,0,0,0
50005,5125,125,2009,1,2,6,10,0,DRUNK_DR,1,1,0,0,0
50006,5085,85,2009,1,4,1,11,0,DRUNK_DR,1,4,0,1,0
50007,5143,143,2009,1,5,2,6,0,DRUNK_DR,1,1,0,0,0
50008,5033,33,2009,1,5,2,23,0,DRUNK_DR,1,9,0,0,1
50009,5053,53,2009,1,7,4,5,0,DRUNK_DR,1,1,0,0,1
50010,5033,33,2009,1,5,2,23,0,DRUNK_DR,1,1,0,0,1
50011,5049,49,2009,1,7,4,15,0,DRUNK_DR,1,2,0,0,0
50012,5085,85,2009,1,10,7,8,1,DRUNK_DR,1,2,1,1,0
50013,5119,119,2009,1,10,7,21,0,DRUNK_DR,1,2,0,1,1
50014,5145,145,2009,1,10,7,21,1,DRUNK_DR,1,1,1,1,1
50015,5119,119,2009,1,13,3,99,1,DRUNK_DR,1,1,1,0,1
50016,5045,45,2009,1,14,4,18,0,DRUNK_DR,1,4,0,0,0
50017,5107,107,2009,1,15,5,20,1,DRUNK_DR,1,1,1,0,1
50018,5009,9,2009,1,16,6,21,1,DRUNK_DR,1,2,1,0,1
50019,5091,91,2009,1,17,7,3,0,DRUNK_DR,1,2,0,1,1
50020,5031,31,2009,1,17,7,9,0,DRUNK_DR,1,4,0,1,0
50021,5091,91,2009,1,17,7,13,0,DRUNK_DR,1,1,0,1,0
50022,5053,53,2009,1,17,7,18,0,DRUNK_DR,1,3,0,1,0
50023,5009,9,2009,1,18,1,21,1,DRUNK_DR,1,1,1,1,1
50024,5031,31,2009,1,19,2,0,0,DRUNK_DR,1,2,0,0,1
50025,5085,85,2009,1,21,4,14,0,DRUNK_DR,1,3,0,0,0
50026,5059,59,2009,1,23,6,0,0,DRUNK_DR,1,1,0,0,1
50027,5107,107,2009,1,23,6,13,0,DRUNK_DR,1,2,0,0,0
50028,5131,131,2009,1,23,6,18,1,DRUNK_DR,1,2,1,0,0
50029,5061,61,2009,1,23,6,20,1,DRUNK_DR,1,3,1,0,1
50030,5007,7,2009,1,26,2,14,0,DRUNK_DR,1,1,0,0,0
50031,5119,119,2009,1,27,3,3,0,DRUNK_DR,2,2,0,0,1
50032,5053,53,2009,1,28,4,6,0,DRUNK_DR,1,3,0,0,0
50033,5053,53,2009,1,28,4,6,0,DRUNK_DR,1,2,0,0,0
50034,5051,51,2009,1,29,5,6,0,DRUNK_DR,1,1,0,0,0
50035,5009,9,2009,1,30,6,13,1,DRUNK_DR,1,2,1,0,0
50036,5033,33,2009,1,30,6,16,1,DRUNK_DR,1,4,1,0,0
50037,5121,121,2009,2,4,4,3,0,DRUNK_DR,1,1,0,0,1
50038,5063,63,2009,2,4,4,99,1,DRUNK_DR,1,1,1,0,1
50039,5047,47,2009,2,5,5,4,0,DRUNK_DR,1,1,0,0,1
50040,5141,141,2009,2,5,5,18,0,DRUNK_DR,1,4,0,0,0
50041,5079,79,2009,2,6,6,18,0,DRUNK_DR,2,5,0,0,0
50042,5093,93,2009,2,6,6,19,0,DRUNK_DR,1,1,0,0,0
50043,5059,59,2009,2,7,7,13,0,DRUNK_DR,1,8,0,1,0
50044,5143,143,2009,2,9,2,6,0,DRUNK_DR,1,2,0,0,0
50045,5143,143,2009,2,9,2,6,0,DRUNK_DR,1,7,0,0,0
50046,5059,59,2009,2,10,3,6,0,DRUNK_DR,1,1,0,0,0
50047,5005,5,2009,2,13,6,23,0,DRUNK_DR,1,3,0,0,1
50048,5069,69,2009,2,14,7,21,0,DRUNK_DR,1,2,0,1,1
50049,5071,71,2009,2,15,1,9,0,DRUNK_DR,1,2,0,1,0
50050,5075,75,2009,2,15,1,1,1,DRUNK_DR,1,2,1,1,1
50051,5075,75,2009,2,18,4,5,0,DRUNK_DR,1,1,0,0,1
50052,5051,51,2009,2,18,4,7,0,DRUNK_DR,1,3,0,0,0
50053,5095,95,2009,2,18,4,10,0,DRUNK_DR,1,3,0,0,0
50054,5033,33,2009,2,18,4,22,0,DRUNK_DR,1,1,0,0,1
50055,5029,29,2009,2,19,5,14,0,DRUNK_DR,1,3,0,0,0
50056,5007,7,2009,2,20,6,10,0,DRUNK_DR,2,3,0,0,0
50057,5063,63,2009,2,21,7,20,1,DRUNK_DR,1,2,1,1,1
50058,5119,119,2009,2,21,7,13,0,DRUNK_DR,1,1,0,1,0
50059,5143,143,2009,2,22,1,9,0,DRUNK_DR,1,1,0,1,0
50060,5119,119,2009,2,22,1,12,0,DRUNK_DR,1,3,0,1,0
50061,5113,113,2009,2,23,2,14,0,DRUNK_DR,2,3,0,0,0
50062,5145,145,2009,2,24,3,1,0,DRUNK_DR,1,1,0,0,1
50063,5061,61,2009,2,24,3,17,0,DRUNK_DR,1,1,0,0,0
50064,5105,105,2009,2,24,3,23,1,DRUNK_DR,3,4,1,0,1
50065,5035,35,2009,2,25,4,21,0,DRUNK_DR,1,2,0,0,1
50066,5079,79,2009,2,26,5,7,0,DRUNK_DR,2,2,0,0,0
50067,5003,3,2009,2,27,6,15,0,DRUNK_DR,1,2,0,0,0
50068,5055,55,2009,2,27,6,15,0,DRUNK_DR,1,2,0,0,0
50069,5035,35,2009,2,28,7,13,0,DRUNK_DR,1,8,0,1,0
50070,5143,143,2009,2,28,7,15,0,DRUNK_DR,1,3,0,1,0
50071,5117,117,2009,2,28,7,23,0,DRUNK_DR,1,2,0,1,1
50072,5083,83,2009,2,28,7,23,0,DRUNK_DR,1,2,0,1,1
50073,5087,87,2009,3,1,1,4,1,DRUNK_DR,2,3,1,1,1
50074,5143,143,2009,3,6,6,8,0,DRUNK_DR,1,2,0,0,0
50075,5089,89,2009,3,6,6,9,0,DRUNK_DR,2,4,0,0,0
50076,5133,133,2009,3,7,7,14,1,DRUNK_DR,1,2,1,1,0
50077,5051,51,2009,3,7,7,99,0,DRUNK_DR,1,1,0,1,1
50078,5131,131,2009,3,7,7,23,1,DRUNK_DR,2,4,1,1,1
50079,5043,43,2009,3,9,2,19,1,DRUNK_DR,1,3,1,0,0
50080,5119,119,2009,3,10,3,6,0,DRUNK_DR,1,3,0,0,0
50081,5093,93,2009,3,11,4,99,1,DRUNK_DR,1,1,1,0,1
50082,5009,9,2009,3,11,4,16,0,DRUNK_DR,1,3,0,0,0
50083,5119,119,2009,3,11,4,23,0,DRUNK_DR,1,3,0,0,1
50084,5081,81,2009,3,12,5,15,1,DRUNK_DR,1,3,1,0,0
50085,5059,59,2009,3,13,6,16,1,DRUNK_DR,1,1,1,0,0
50086,5031,31,2009,3,13,6,16,0,DRUNK_DR,1,1,0,0,0
50087,5013,13,2009,3,13,6,21,0,DRUNK_DR,1,4,0,0,1
50088,5035,35,2009,3,14,7,2,1,DRUNK_DR,4,7,1,1,1
50089,5049,49,2009,3,14,7,20,1,DRUNK_DR,1,4,1,1,1
50090,5099,99,2009,3,15,1,7,0,DRUNK_DR,1,3,0,1,0
50091,5095,95,2009,3,16,2,6,0,DRUNK_DR,1,3,0,0,0
50092,5005,5,2009,3,18,4,7,0,DRUNK_DR,1,4,0,0,0
50093,5131,131,2009,3,18,4,10,0,DRUNK_DR,1,3,0,0,0
50094,5111,111,2009,3,18,4,22,1,DRUNK_DR,1,1,1,0,1
50095,5025,25,2009,3,20,6,17,0,DRUNK_DR,1,1,0,0,0
50096,5143,143,2009,3,21,7,17,0,DRUNK_DR,1,1,0,1,0
50097,5017,17,2009,3,22,1,20,1,DRUNK_DR,2,4,1,1,1
50098,5031,31,2009,3,23,2,15,0,DRUNK_DR,1,1,0,0,0
50099,5075,75,2009,3,23,2,18,1,DRUNK_DR,1,2,1,0,0
50100,5015,15,2009,3,24,3,13,0,DRUNK_DR,1,2,0,0,0
50101,5001,1,2009,3,26,5,7,0,DRUNK_DR,1,6,0,0,0
50102,5035,35,2009,3,26,5,17,0,DRUNK_DR,1,2,0,0,0
50103,5143,143,2009,3,28,7,8,0,DRUNK_DR,1,2,0,1,0
50104,5085,85,2009,3,28,7,20,0,DRUNK_DR,1,1,0,1,1
50105,5119,119,2009,3,29,1,2,0,DRUNK_DR,1,1,0,1,1
50106,5015,15,2009,3,29,1,7,1,DRUNK_DR,1,1,1,1,0
50107,5105,105,2009,3,29,1,14,1,DRUNK_DR,2,3,1,1,0
50108,5087,87,2009,3,31,3,21,0,DRUNK_DR,1,2,0,0,1
50109,5051,51,2009,3,27,6,22,1,DRUNK_DR,1,4,1,0,1
50110,5119,119,2009,1,31,7,16,0,DRUNK_DR,1,1,0,1,0
50111,5085,85,2009,3,28,7,21,1,DRUNK_DR,1,3,1,1,1
50112,5119,119,2009,2,13,6,13,0,DRUNK_DR,1,2,0,0,0
50113,5059,59,2009,4,1,4,8,0,DRUNK_DR,1,3,0,0,0
50114,5125,125,2009,4,2,5,16,0,DRUNK_DR,1,2,0,0,0
50115,5119,119,2009,4,3,6,0,1,DRUNK_DR,1,1,1,0,1
50116,5055,55,2009,4,3,6,21,0,DRUNK_DR,3,3,0,0,1
50117,5145,145,2009,4,4,7,20,1,DRUNK_DR,1,1,1,1,1
50118,5101,101,2009,4,5,1,16,1,DRUNK_DR,1,6,1,1,0
50119,5001,1,2009,4,6,2,17,0,DRUNK_DR,1,1,0,0,0
50120,5007,7,2009,4,9,5,2,0,DRUNK_DR,1,1,0,0,1
50121,5031,31,2009,4,9,5,16,0,DRUNK_DR,1,5,0,0,0
50123,5131,131,2009,4,9,5,17,1,DRUNK_DR,1,1,1,0,0
50124,5035,35,2009,4,11,7,6,0,DRUNK_DR,1,1,0,1,0
50125,5071,71,2009,4,11,7,13,1,DRUNK_DR,1,1,1,1,0
50126,5123,123,2009,4,11,7,18,1,DRUNK_DR,1,2,1,1,0
50127,5095,95,2009,4,12,1,2,1,DRUNK_DR,1,3,1,1,1
50129,5019,19,2009,4,13,2,10,0,DRUNK_DR,1,5,0,0,0
50130,5143,143,2009,4,15,4,9,0,DRUNK_DR,1,1,0,0,0
50131,5063,63,2009,4,16,5,8,0,DRUNK_DR,1,2,0,0,0
50132,5105,105,2009,4,16,5,13,0,DRUNK_DR,1,1,0,0,0
50133,5033,33,2009,4,16,5,13,0,DRUNK_DR,1,2,0,0,0
50134,5111,111,2009,4,17,6,11,0,DRUNK_DR,1,1,0,0,0
50135,5143,143,2009,4,17,6,12,1,DRUNK_DR,1,5,1,0,0
50136,5095,95,2009,4,18,7,2,0,DRUNK_DR,1,3,0,1,1
50137,5123,123,2009,4,18,7,4,0,DRUNK_DR,2,14,0,1,1
50138,5131,131,2009,4,18,7,14,0,DRUNK_DR,1,2,0,1,0
50139,5015,15,2009,4,18,7,19,0,DRUNK_DR,1,1,0,1,0
50140,5123,123,2009,4,22,4,13,0,DRUNK_DR,1,1,0,0,0
50141,5131,131,2009,4,24,6,4,1,DRUNK_DR,1,2,1,0,1
50142,5007,7,2009,4,24,6,13,0,DRUNK_DR,1,2,0,0,0
50143,5133,133,2009,4,24,6,18,0,DRUNK_DR,1,3,0,0,0
50144,5093,93,2009,4,25,7,16,0,DRUNK_DR,1,1,0,1,0
50145,5063,63,2009,4,26,1,6,0,DRUNK_DR,1,1,0,1,0
50146,5125,125,2009,4,27,2,0,0,DRUNK_DR,1,1,0,0,1
