fips,county_name,acs_vintage,pop_15plus,n_married,n_divorced,n_separated,n_widowed,n_never_married,pct_married,pct_divorced,pct_never_married,pct_widowed,pct_separated
05055,Greene,2015,34583,19294,5170,925,2451,7668,0.5579,0.1495,0.2217,0.0709,0.0267
05107,Phillips,2015,15792,6524,2092,893,1434,5742,0.4131,0.1325,0.3636,0.0908,0.0565
05149,Yell,2015,17285,9597,2088,411,1349,4251,0.5552,0.1208,0.2459,0.078,0.0238
05019,Clark,2015,19104,8491,1668,266,1381,7564,0.4445,0.0873,0.3959,0.0723,0.0139
05095,Monroe,2015,6333,3005,694,299,716,1918,0.4745,0.1096,0.3029,0.1131,0.0472
05103,Ouachita,2015,20255,10349,2584,581,2042,5280,0.5109,0.1276,0.2607,0.1008,0.0287
05001,Arkansas,2015,15135,7926,2135,391,1294,3780,0.5237,0.1411,0.2498,0.0855,0.0258
05015,Carroll,2015,22511,13046,3143,411,1831,4491,0.5795,0.1396,0.1995,0.0813,0.0183
05119,Pulaski,2015,312203,143826,42808,7983,18292,107277,0.4607,0.1371,0.3436,0.0586,0.0256
05021,Clay,2016,12618,6535,1870,164,1338,2875,0.5179,0.1482,0.2278,0.106,0.013
05043,Drew,2016,15238,7790,1234,296,1019,5195,0.5112,0.081,0.3409,0.0669,0.0194
05121,Randolph,2016,14368,8268,2117,288,1158,2825,0.5754,0.1473,0.1966,0.0806,0.02
05009,Boone,2016,30444,17785,4201,562,2117,6341,0.5842,0.138,0.2083,0.0695,0.0185
05041,Desha,2016,9660,4547,1210,370,943,2960,0.4707,0.1253,0.3064,0.0976,0.0383
05051,Garland,2016,80494,42302,12676,1756,6526,18990,0.5255,0.1575,0.2359,0.0811,0.0218
05115,Pope,2016,50931,25870,6716,797,3047,15298,0.5079,0.1319,0.3004,0.0598,0.0156
05147,Woodruff,2016,5629,2753,821,266,694,1361,0.4891,0.1459,0.2418,0.1233,0.0473
05067,Jackson,2016,14492,6324,2718,493,1548,3902,0.4364,0.1876,0.2693,0.1068,0.034
05137,Stone,2016,10450,6109,1443,192,989,1909,0.5846,0.1381,0.1827,0.0946,0.0184
05005,Baxter,2016,35017,20732,4742,422,3526,6017,0.5921,0.1354,0.1718,0.1007,0.0121
05055,Greene,2016,34918,19724,5248,903,2230,7716,0.5649,0.1503,0.221,0.0639,0.0259
05107,Phillips,2016,15488,6500,2003,833,1347,5638,0.4197,0.1293,0.364,0.087,0.0538
05149,Yell,2016,17233,9641,1993,513,1376,4223,0.5594,0.1157,0.2451,0.0798,0.0298
05019,Clark,2016,19036,8599,1631,281,1355,7451,0.4517,0.0857,0.3914,0.0712,0.0148
05095,Monroe,2016,6233,2935,773,245,673,1852,0.4709,0.124,0.2971,0.108,0.0393
05103,Ouachita,2016,20010,9901,2507,635,1993,5609,0.4948,0.1253,0.2803,0.0996,0.0317
05001,Arkansas,2016,15024,7735,1994,452,1208,4087,0.5148,0.1327,0.272,0.0804,0.0301
05015,Carroll,2016,22631,12797,3226,408,1894,4714,0.5655,0.1425,0.2083,0.0837,0.018
05119,Pulaski,2016,313614,143597,43205,8030,18624,108188,0.4579,0.1378,0.345,0.0594,0.0256
05099,Nevada,2016,7038,3644,1035,214,690,1669,0.5178,0.1471,0.2371,0.098,0.0304
05037,Cross,2016,13854,7723,1576,410,1332,3223,0.5575,0.1138,0.2326,0.0961,0.0296
05039,Dallas,2016,6328,3461,620,291,628,1619,0.5469,0.098,0.2558,0.0992,0.046
05027,Columbia,2016,19897,9823,1993,444,1563,6518,0.4937,0.1002,0.3276,0.0786,0.0223
05125,Saline,2016,92899,53416,12786,1984,5954,20743,0.575,0.1376,0.2233,0.0641,0.0214
05141,Van Buren,2016,14104,7865,2286,207,1274,2679,0.5576,0.1621,0.1899,0.0903,0.0147
05065,Izard,2016,11490,6508,1460,188,1215,2307,0.5664,0.1271,0.2008,0.1057,0.0164
05063,Independence,2016,29648,16542,3956,918,2227,6923,0.5579,0.1334,0.2335,0.0751,0.031
05079,Lincoln,2016,11887,5063,1519,355,661,4644,0.4259,0.1278,0.3907,0.0556,0.0299
05083,Logan,2016,17936,9583,2455,261,1753,4145,0.5343,0.1369,0.2311,0.0977,0.0146
05053,Grant,2016,14599,8577,1807,370,927,3288,0.5875,0.1238,0.2252,0.0635,0.0253
05035,Crittenden,2016,37943,17161,4944,1729,2585,13253,0.4523,0.1303,0.3493,0.0681,0.0456
05047,Franklin,2016,14321,8067,2047,344,1197,3010,0.5633,0.1429,0.2102,0.0836,0.024
05045,Faulkner,2016,96554,48487,11387,1605,5004,31676,0.5022,0.1179,0.3281,0.0518,0.0166
05109,Pike,2016,8930,5298,1275,127,728,1629,0.5933,0.1428,0.1824,0.0815,0.0142
05069,Jefferson,2016,58623,25509,7436,2158,4469,21209,0.4351,0.1268,0.3618,0.0762,0.0368
05089,Marion,2016,14007,8473,1852,457,1133,2549,0.6049,0.1322,0.182,0.0809,0.0326
05097,Montgomery,2016,7703,4901,990,259,560,1252,0.6362,0.1285,0.1625,0.0727,0.0336
05127,Scott,2016,8566,4891,1290,310,597,1788,0.571,0.1506,0.2087,0.0697,0.0362
05129,Searcy,2016,6630,4106,827,129,523,1174,0.6193,0.1247,0.1771,0.0789,0.0195
05131,Sebastian,2016,101363,53221,14400,2687,6366,27376,0.5251,0.1421,0.2701,0.0628,0.0265
05033,Crawford,2016,49171,29671,5926,818,3294,10280,0.6034,0.1205,0.2091,0.067,0.0166
05007,Benton,2016,189252,114301,20044,2580,10082,44825,0.604,0.1059,0.2369,0.0533,0.0136
05017,Chicot,2016,9033,4175,1143,325,810,2905,0.4622,0.1265,0.3216,0.0897,0.036
05059,Hot Spring,2016,27631,15367,3915,584,1799,6550,0.5562,0.1417,0.2371,0.0651,0.0211
05071,Johnson,2016,20698,11827,2961,455,1273,4637,0.5714,0.1431,0.224,0.0615,0.022
05077,Lee,2016,8191,3381,942,332,560,3308,0.4128,0.115,0.4039,0.0684,0.0405
05087,Madison,2016,12727,7931,1622,218,882,2292,0.6232,0.1274,0.1801,0.0693,0.0171
05049,Fulton,2016,10168,6425,1107,75,914,1722,0.6319,0.1089,0.1694,0.0899,0.0074
05061,Howard,2016,10583,5345,1418,348,847,2973,0.5051,0.134,0.2809,0.08,0.0329
05093,Mississippi,2016,34326,16355,5031,1293,2576,10364,0.4765,0.1466,0.3019,0.075,0.0377
05117,Prairie,2016,6922,3849,972,154,697,1404,0.5561,0.1404,0.2028,0.1007,0.0222
05139,Union,2016,32302,16866,4551,731,2598,8287,0.5221,0.1409,0.2565,0.0804,0.0226
05023,Cleburne,2016,21407,12520,3241,450,1972,3674,0.5849,0.1514,0.1716,0.0921,0.021
05025,Cleveland,2016,6884,4007,834,159,529,1514,0.5821,0.1212,0.2199,0.0768,0.0231
05057,Hempstead,2016,17265,8459,2572,694,1437,4797,0.49,0.149,0.2778,0.0832,0.0402
05135,Sharp,2016,14105,7694,2308,347,1498,2605,0.5455,0.1636,0.1847,0.1062,0.0246
05143,Washington,2016,173312,87081,18619,2180,8409,59203,0.5025,0.1074,0.3416,0.0485,0.0126
05003,Ashley,2016,16909,9903,1902,424,1300,3804,0.5857,0.1125,0.225,0.0769,0.0251
05031,Craighead,2016,81453,40348,11347,1787,5142,24616,0.4954,0.1393,0.3022,0.0631,0.0219
05073,Lafayette,2016,5962,2615,948,180,666,1733,0.4386,0.159,0.2907,0.1117,0.0302
05105,Perry,2016,8430,4831,1128,162,659,1812,0.5731,0.1338,0.2149,0.0782,0.0192
05111,Poinsett,2016,19445,9934,2953,592,1721,4837,0.5109,0.1519,0.2488,0.0885,0.0304
05133,Sevier,2016,13008,7283,1535,385,1013,3177,0.5599,0.118,0.2442,0.0779,0.0296
05013,Calhoun,2016,4360,2322,541,55,385,1112,0.5326,0.1241,0.255,0.0883,0.0126
05011,Bradley,2016,8901,4661,1019,375,829,2392,0.5236,0.1145,0.2687,0.0931,0.0421
05075,Lawrence,2016,13832,7316,2057,350,1246,3213,0.5289,0.1487,0.2323,0.0901,0.0253
05113,Polk,2016,16409,8761,2729,328,1615,3304,0.5339,0.1663,0.2014,0.0984,0.02
05029,Conway,2016,17032,9631,2088,360,1415,3898,0.5655,0.1226,0.2289,0.0831,0.0211
05101,Newton,2016,6707,3955,886,73,559,1307,0.5897,0.1321,0.1949,0.0833,0.0109
05081,Little River,2016,10332,5445,1552,361,966,2369,0.527,0.1502,0.2293,0.0935,0.0349
05085,Lonoke,2016,55696,32548,7247,1014,3615,12286,0.5844,0.1301,0.2206,0.0649,0.0182
05091,Miller,2016,34837,17132,5269,1269,2706,9730,0.4918,0.1512,0.2793,0.0777,0.0364
05123,St. Francis,2016,22035,9335,3441,962,1648,7611,0.4236,0.1562,0.3454,0.0748,0.0437
05145,White,2016,63302,34708,7706,1637,3984,16904,0.5483,0.1217,0.267,0.0629,0.0259
05099,Nevada,2017,6866,3752,944,133,635,1535,0.5465,0.1375,0.2236,0.0925,0.0194
05021,Clay,2017,12487,6332,1734,261,1384,3037,0.5071,0.1389,0.2432,0.1108,0.0209
05037,Cross,2017,13778,7566,1570,357,1324,3318,0.5491,0.1139,0.2408,0.0961,0.0259
05039,Dallas,2017,6235,3357,716,242,655,1507,0.5384,0.1148,0.2417,0.1051,0.0388
05043,Drew,2017,15253,7340,1655,404,1092,5166,0.4812,0.1085,0.3387,0.0716,0.0265
05027,Columbia,2017,19833,9342,2015,559,1550,6926,0.471,0.1016,0.3492,0.0782,0.0282
05121,Randolph,2017,14236,7949,2103,295,1295,2889,0.5584,0.1477,0.2029,0.091,0.0207
05125,Saline,2017,93392,53309,13276,2047,5812,20995,0.5708,0.1422,0.2248,0.0622,0.0219
05141,Van Buren,2017,14002,7996,2208,320,1245,2553,0.5711,0.1577,0.1823,0.0889,0.0229
05009,Boone,2017,30242,17896,3896,638,2103,6347,0.5918,0.1288,0.2099,0.0695,0.0211
05065,Izard,2017,11545,6332,1537,226,1159,2517,0.5485,0.1331,0.218,0.1004,0.0196
05063,Independence,2017,29733,16502,4111,832,2324,6796,0.555,0.1383,0.2286,0.0782,0.028
05079,Lincoln,2017,11875,5114,1553,352,706,4502,0.4307,0.1308,0.3791,0.0595,0.0296
05083,Logan,2017,17819,9526,2571,292,1543,4179,0.5346,0.1443,0.2345,0.0866,0.0164
05053,Grant,2017,14665,8698,1965,399,859,3143,0.5931,0.134,0.2143,0.0586,0.0272
05035,Crittenden,2017,37904,17137,4713,1756,2683,13371,0.4521,0.1243,0.3528,0.0708,0.0463
05047,Franklin,2017,14431,8108,1962,427,1270,3091,0.5618,0.136,0.2142,0.088,0.0296
05045,Faulkner,2017,97501,48381,11573,1784,5379,32168,0.4962,0.1187,0.3299,0.0552,0.0183
05109,Pike,2017,8884,5221,1189,137,816,1658,0.5877,0.1338,0.1866,0.0919,0.0154
05069,Jefferson,2017,58039,25575,7319,2122,4414,20731,0.4407,0.1261,0.3572,0.0761,0.0366
05089,Marion,2017,13943,8266,2010,320,1198,2469,0.5928,0.1442,0.1771,0.0859,0.023
05097,Montgomery,2017,7694,4865,942,222,651,1236,0.6323,0.1224,0.1606,0.0846,0.0289
05127,Scott,2017,8446,4889,1263,366,598,1696,0.5789,0.1495,0.2008,0.0708,0.0433
05129,Searcy,2017,6624,4229,811,138,448,1136,0.6384,0.1224,0.1715,0.0676,0.0208
05131,Sebastian,2017,101595,53083,14861,2676,6557,27094,0.5225,0.1463,0.2667,0.0645,0.0263
05033,Crawford,2017,49393,30198,5679,996,3472,10044,0.6114,0.115,0.2033,0.0703,0.0202
05007,Benton,2017,194838,117752,21060,2504,9673,46353,0.6044,0.1081,0.2379,0.0496,0.0129
05017,Chicot,2017,8939,4157,1110,327,787,2885,0.465,0.1242,0.3227,0.088,0.0366
05059,Hot Spring,2017,27698,15477,4080,611,1865,6276,0.5588,0.1473,0.2266,0.0673,0.0221
05071,Johnson,2017,20768,11621,2963,418,1422,4762,0.5596,0.1427,0.2293,0.0685,0.0201
05077,Lee,2017,8090,3499,1038,385,555,2998,0.4325,0.1283,0.3706,0.0686,0.0476
05087,Madison,2017,12860,7874,1727,195,878,2381,0.6123,0.1343,0.1851,0.0683,0.0152
05041,Desha,2017,9537,4702,1073,365,869,2893,0.493,0.1125,0.3033,0.0911,0.0383
05049,Fulton,2017,10091,6103,1235,90,965,1788,0.6048,0.1224,0.1772,0.0956,0.0089
05061,Howard,2017,10531,5476,1415,351,814,2826,0.52,0.1344,0.2684,0.0773,0.0333
05051,Garland,2017,81546,41738,12974,1852,6713,20121,0.5118,0.1591,0.2467,0.0823,0.0227
05093,Mississippi,2017,33985,16174,4733,1264,2553,10525,0.4759,0.1393,0.3097,0.0751,0.0372
05115,Pope,2017,51201,25337,6799,853,3167,15898,0.4949,0.1328,0.3105,0.0619,0.0167
05117,Prairie,2017,6905,3821,910,127,779,1395,0.5534,0.1318,0.202,0.1128,0.0184
05139,Union,2017,32026,15971,4536,535,2628,8891,0.4987,0.1416,0.2776,0.0821,0.0167
05147,Woodruff,2017,5540,2739,801,351,704,1296,0.4944,0.1446,0.2339,0.1271,0.0634
05023,Cleburne,2017,21357,12452,3130,469,2145,3630,0.583,0.1466,0.17,0.1004,0.022
05025,Cleveland,2017,6824,3971,694,170,523,1636,0.5819,0.1017,0.2397,0.0766,0.0249
05067,Jackson,2017,14437,6437,2718,499,1470,3812,0.4459,0.1883,0.264,0.1018,0.0346
05057,Hempstead,2017,17305,8786,2311,683,1506,4702,0.5077,0.1335,0.2717,0.087,0.0395
05135,Sharp,2017,14080,8054,2091,460,1433,2502,0.572,0.1485,0.1777,0.1018,0.0327
05137,Stone,2017,10459,6063,1500,237,985,1911,0.5797,0.1434,0.1827,0.0942,0.0227
05143,Washington,2017,176662,88567,18965,2193,8390,60740,0.5013,0.1074,0.3438,0.0475,0.0124
05005,Baxter,2017,35111,20889,4691,472,3546,5985,0.5949,0.1336,0.1705,0.101,0.0134
05003,Ashley,2017,16763,9488,1978,437,1453,3844,0.566,0.118,0.2293,0.0867,0.0261
05031,Craighead,2017,82618,41271,11412,1819,5055,24880,0.4995,0.1381,0.3011,0.0612,0.022
05055,Greene,2017,35320,20493,4925,1003,2189,7713,0.5802,0.1394,0.2184,0.062,0.0284
05073,Lafayette,2017,5939,2729,987,153,633,1590,0.4595,0.1662,0.2677,0.1066,0.0258
05105,Perry,2017,8432,4843,1119,120,642,1828,0.5744,0.1327,0.2168,0.0761,0.0142
05107,Phillips,2017,15252,6466,1908,736,1283,5595,0.4239,0.1251,0.3668,0.0841,0.0483
05111,Poinsett,2017,19391,10114,2886,495,1584,4807,0.5216,0.1488,0.2479,0.0817,0.0255
05133,Sevier,2017,12995,7140,1530,367,1040,3285,0.5494,0.1177,0.2528,0.08,0.0282
05149,Yell,2017,17220,9160,2076,440,1428,4556,0.5319,0.1206,0.2646,0.0829,0.0256
05013,Calhoun,2017,4353,2377,596,68,327,1053,0.5461,0.1369,0.2419,0.0751,0.0156
05019,Clark,2017,18912,8746,1499,248,1252,7415,0.4625,0.0793,0.3921,0.0662,0.0131
05011,Bradley,2017,8798,4691,916,345,795,2396,0.5332,0.1041,0.2723,0.0904,0.0392
05075,Lawrence,2017,13719,7589,1975,348,1158,2997,0.5532,0.144,0.2185,0.0844,0.0254
05095,Monroe,2017,6152,2771,773,265,694,1914,0.4504,0.1257,0.3111,0.1128,0.0431
05113,Polk,2017,16400,9038,2548,279,1423,3391,0.5511,0.1554,0.2068,0.0868,0.017
05029,Conway,2017,16965,9368,2029,393,1487,4081,0.5522,0.1196,0.2406,0.0877,0.0232
05103,Ouachita,2017,19734,9543,2753,682,1918,5520,0.4836,0.1395,0.2797,0.0972,0.0346
05101,Newton,2017,6623,3904,884,75,544,1291,0.5895,0.1335,0.1949,0.0821,0.0113
05001,Arkansas,2017,14955,7644,2101,522,1187,4023,0.5111,0.1405,0.269,0.0794,0.0349
05081,Little River,2017,10253,5481,1372,434,870,2530,0.5346,0.1338,0.2468,0.0849,0.0423
05085,Lonoke,2017,55961,32563,7527,1098,3569,12302,0.5819,0.1345,0.2198,0.0638,0.0196
05015,Carroll,2017,22666,12719,3216,370,1866,4865,0.5611,0.1419,0.2146,0.0823,0.0163
05091,Miller,2017,35066,17893,4906,1218,2587,9680,0.5103,0.1399,0.2761,0.0738,0.0347
05123,St. Francis,2017,21787,9188,3244,848,1632,7723,0.4217,0.1489,0.3545,0.0749,0.0389
05119,Pulaski,2017,315010,144612,43391,8203,18919,108088,0.4591,0.1377,0.3431,0.0601,0.026
05145,White,2017,63235,35153,7431,1794,3927,16724,0.5559,0.1175,0.2645,0.0621,0.0284
05099,Nevada,2018,6851,3299,1045,152,756,1751,0.4815,0.1525,0.2556,0.1103,0.0222
05037,Cross,2018,13630,7577,1736,479,1149,3168,0.5559,0.1274,0.2324,0.0843,0.0351
05039,Dallas,2018,6150,2965,746,217,689,1750,0.4821,0.1213,0.2846,0.112,0.0353
05027,Columbia,2018,19733,8963,1995,483,1688,7087,0.4542,0.1011,0.3591,0.0855,0.0245
05125,Saline,2018,95051,54064,13358,1714,5966,21663,0.5688,0.1405,0.2279,0.0628,0.018
05141,Van Buren,2018,13929,8245,2045,326,1154,2485,0.5919,0.1468,0.1784,0.0828,0.0234
05065,Izard,2018,11508,6493,1445,257,1085,2485,0.5642,0.1256,0.2159,0.0943,0.0223
05063,Independence,2018,29850,16454,4088,642,2339,6969,0.5512,0.137,0.2335,0.0784,0.0215
05083,Logan,2018,17842,9780,2499,343,1520,4043,0.5481,0.1401,0.2266,0.0852,0.0192
05053,Grant,2018,14736,8518,1980,409,919,3319,0.578,0.1344,0.2252,0.0624,0.0278
05047,Franklin,2018,14450,8277,1868,248,1289,3016,0.5728,0.1293,0.2087,0.0892,0.0172
05109,Pike,2018,8868,5235,1047,151,829,1757,0.5903,0.1181,0.1981,0.0935,0.017
05069,Jefferson,2018,57465,24879,7644,1891,4353,20589,0.4329,0.133,0.3583,0.0758,0.0329
05097,Montgomery,2018,7646,4645,1088,152,679,1234,0.6075,0.1423,0.1614,0.0888,0.0199
05127,Scott,2018,8147,4782,1216,286,596,1553,0.587,0.1493,0.1906,0.0732,0.0351
05131,Sebastian,2018,101842,53054,14563,2513,6440,27785,0.5209,0.143,0.2728,0.0632,0.0247
05033,Crawford,2018,49744,29544,5855,1131,3714,10631,0.5939,0.1177,0.2137,0.0747,0.0227
05017,Chicot,2018,8769,4051,1020,223,787,2911,0.462,0.1163,0.332,0.0897,0.0254
05071,Johnson,2018,20952,11641,2880,548,1378,5053,0.5556,0.1375,0.2412,0.0658,0.0262
05077,Lee,2018,7948,3374,987,318,458,3129,0.4245,0.1242,0.3937,0.0576,0.04
05073,Lafayette,2018,5823,2796,1001,141,609,1417,0.4802,0.1719,0.2433,0.1046,0.0242
05107,Phillips,2018,14921,6458,1989,751,1284,5190,0.4328,0.1333,0.3478,0.0861,0.0503
05149,Yell,2018,17174,9243,2178,494,1367,4386,0.5382,0.1268,0.2554,0.0796,0.0288
05011,Bradley,2018,8761,4803,974,319,679,2305,0.5482,0.1112,0.2631,0.0775,0.0364
05113,Polk,2018,16373,9143,2462,277,1319,3449,0.5584,0.1504,0.2107,0.0806,0.0169
05103,Ouachita,2018,19547,9759,2702,726,1813,5273,0.4993,0.1382,0.2698,0.0928,0.0371
05081,Little River,2018,10151,5469,1433,390,869,2380,0.5388,0.1412,0.2345,0.0856,0.0384
05091,Miller,2018,35134,17116,5145,1357,2623,10250,0.4872,0.1464,0.2917,0.0747,0.0386
05145,White,2018,63429,35125,7455,1768,4309,16540,0.5538,0.1175,0.2608,0.0679,0.0279
05041,Desha,2018,9361,4835,874,383,695,2957,0.5165,0.0934,0.3159,0.0742,0.0409
05049,Fulton,2018,10116,5838,1453,99,1070,1755,0.5771,0.1436,0.1735,0.1058,0.0098
05061,Howard,2018,10516,5559,1404,312,884,2669,0.5286,0.1335,0.2538,0.0841,0.0297
05051,Garland,2018,81806,41751,12683,2071,6608,20764,0.5104,0.155,0.2538,0.0808,0.0253
05093,Mississippi,2018,33427,15968,4671,1231,2390,10398,0.4777,0.1397,0.3111,0.0715,0.0368
05115,Pope,2018,51359,25445,6930,930,3144,15840,0.4954,0.1349,0.3084,0.0612,0.0181
05117,Prairie,2018,6860,3903,853,114,680,1424,0.569,0.1243,0.2076,0.0991,0.0166
05139,Union,2018,31746,16113,4404,539,2416,8813,0.5076,0.1387,0.2776,0.0761,0.017
05147,Woodruff,2018,5430,2829,672,258,675,1254,0.521,0.1238,0.2309,0.1243,0.0475
05023,Cleburne,2018,21302,12819,2957,441,2156,3370,0.6018,0.1388,0.1582,0.1012,0.0207
05025,Cleveland,2018,6689,3866,792,164,484,1547,0.578,0.1184,0.2313,0.0724,0.0245
05067,Jackson,2018,14289,6446,2459,566,1421,3963,0.4511,0.1721,0.2773,0.0994,0.0396
05057,Hempstead,2018,17211,8814,2278,680,1462,4657,0.5121,0.1324,0.2706,0.0849,0.0395
05135,Sharp,2018,14099,7649,2276,498,1417,2757,0.5425,0.1614,0.1955,0.1005,0.0353
05137,Stone,2018,10500,6162,1584,224,1034,1720,0.5869,0.1509,0.1638,0.0985,0.0213
05143,Washington,2018,180910,89939,19553,2331,8562,62856,0.4971,0.1081,0.3474,0.0473,0.0129
05005,Baxter,2018,35283,21015,4778,557,3476,6014,0.5956,0.1354,0.1705,0.0985,0.0158
05003,Ashley,2018,16532,9326,1932,455,1398,3876,0.5641,0.1169,0.2345,0.0846,0.0275
05031,Craighead,2018,83834,40467,12126,1814,5210,26031,0.4827,0.1446,0.3105,0.0621,0.0216
05055,Greene,2018,35532,20535,4957,1199,2354,7686,0.5779,0.1395,0.2163,0.0663,0.0337
05105,Perry,2018,8455,4648,1361,110,601,1845,0.5497,0.161,0.2182,0.0711,0.013
05111,Poinsett,2018,19324,10151,2876,531,1508,4789,0.5253,0.1488,0.2478,0.078,0.0275
05133,Sevier,2018,13051,7251,1357,265,1003,3440,0.5556,0.104,0.2636,0.0769,0.0203
05013,Calhoun,2018,4355,2176,685,74,338,1156,0.4997,0.1573,0.2654,0.0776,0.017
05019,Clark,2018,18847,8600,1596,380,1204,7447,0.4563,0.0847,0.3951,0.0639,0.0202
05075,Lawrence,2018,13644,7424,2022,302,1165,3033,0.5441,0.1482,0.2223,0.0854,0.0221
05095,Monroe,2018,6029,2727,722,236,684,1896,0.4523,0.1198,0.3145,0.1135,0.0391
05029,Conway,2018,16943,9455,1924,380,1469,4095,0.558,0.1136,0.2417,0.0867,0.0224
05101,Newton,2018,6604,3814,817,128,543,1430,0.5775,0.1237,0.2165,0.0822,0.0194
05001,Arkansas,2018,14726,7501,2199,500,1125,3901,0.5094,0.1493,0.2649,0.0764,0.034
05085,Lonoke,2018,56656,33372,7284,1281,3326,12674,0.589,0.1286,0.2237,0.0587,0.0226
05015,Carroll,2018,22844,13340,2862,476,1732,4910,0.584,0.1253,0.2149,0.0758,0.0208
05123,St. Francis,2018,21525,8740,3438,763,1475,7872,0.406,0.1597,0.3657,0.0685,0.0354
05119,Pulaski,2018,315958,144140,43963,8161,19620,108235,0.4562,0.1391,0.3426,0.0621,0.0258
05021,Clay,2018,12334,6566,1576,336,1309,2883,0.5323,0.1278,0.2337,0.1061,0.0272
05043,Drew,2018,15192,7489,1690,380,1043,4970,0.493,0.1112,0.3271,0.0687,0.025
05121,Randolph,2018,14340,8008,2079,410,1272,2981,0.5584,0.145,0.2079,0.0887,0.0286
05009,Boone,2018,30231,17721,3961,649,2236,6313,0.5862,0.131,0.2088,0.074,0.0215
05079,Lincoln,2018,11768,5285,1622,319,604,4257,0.4491,0.1378,0.3617,0.0513,0.0271
05035,Crittenden,2018,37876,16670,4859,1563,2785,13562,0.4401,0.1283,0.3581,0.0735,0.0413
05045,Faulkner,2018,98536,48717,11730,1783,5265,32824,0.4944,0.119,0.3331,0.0534,0.0181
05089,Marion,2018,13907,8023,2192,302,1187,2505,0.5769,0.1576,0.1801,0.0854,0.0217
05129,Searcy,2018,6620,4093,823,187,512,1192,0.6183,0.1243,0.1801,0.0773,0.0282
05007,Benton,2018,200993,120701,20604,2598,10260,49428,0.6005,0.1025,0.2459,0.051,0.0129
05059,Hot Spring,2018,27744,15712,3839,611,1864,6329,0.5663,0.1384,0.2281,0.0672,0.022
05087,Madison,2018,13053,7761,1558,189,1053,2681,0.5946,0.1194,0.2054,0.0807,0.0145
05041,Desha,2019,9232,4893,776,336,805,2758,0.53,0.0841,0.2987,0.0872,0.0364
05049,Fulton,2019,10183,5649,1663,115,1201,1670,0.5547,0.1633,0.164,0.1179,0.0113
05061,Howard,2019,10533,5354,1399,220,992,2788,0.5083,0.1328,0.2647,0.0942,0.0209
05051,Garland,2019,82173,41520,13033,1902,6913,20707,0.5053,0.1586,0.252,0.0841,0.0231
05093,Mississippi,2019,32986,14814,4752,1055,2430,10990,0.4491,0.1441,0.3332,0.0737,0.032
05115,Pope,2019,51465,25140,7006,1096,3258,16061,0.4885,0.1361,0.3121,0.0633,0.0213
05117,Prairie,2019,6828,3970,882,127,675,1301,0.5814,0.1292,0.1905,0.0989,0.0186
05139,Union,2019,31474,16050,4281,689,2330,8813,0.5099,0.136,0.28,0.074,0.0219
05147,Woodruff,2019,5328,2859,710,262,561,1198,0.5366,0.1333,0.2248,0.1053,0.0492
05023,Cleburne,2019,21155,12890,3071,348,1957,3237,0.6093,0.1452,0.153,0.0925,0.0165
05025,Cleveland,2019,6621,3669,821,112,603,1528,0.5541,0.124,0.2308,0.0911,0.0169
05067,Jackson,2019,14163,6405,2406,557,1363,3989,0.4522,0.1699,0.2816,0.0962,0.0393
05057,Hempstead,2019,17114,8840,2329,555,1394,4551,0.5165,0.1361,0.2659,0.0815,0.0324
05135,Sharp,2019,14211,7524,2391,533,1477,2819,0.5294,0.1682,0.1984,0.1039,0.0375
05137,Stone,2019,10546,6029,1732,321,985,1800,0.5717,0.1642,0.1707,0.0934,0.0304
05143,Washington,2019,184404,90838,19633,2300,8848,65085,0.4926,0.1065,0.3529,0.048,0.0125
05005,Baxter,2019,35549,21337,4641,533,3599,5972,0.6002,0.1306,0.168,0.1012,0.015
05003,Ashley,2019,16284,9607,1781,362,1348,3548,0.59,0.1094,0.2179,0.0828,0.0222
05031,Craighead,2019,84925,41299,11656,1741,5675,26295,0.4863,0.1373,0.3096,0.0668,0.0205
05055,Greene,2019,35821,20520,5178,1092,2463,7660,0.5728,0.1446,0.2138,0.0688,0.0305
05105,Perry,2019,8466,4789,1310,102,605,1762,0.5657,0.1547,0.2081,0.0715,0.012
05111,Poinsett,2019,19189,10133,2966,456,1469,4621,0.5281,0.1546,0.2408,0.0766,0.0238
05133,Sevier,2019,12993,7142,1508,246,1025,3318,0.5497,0.1161,0.2554,0.0789,0.0189
05013,Calhoun,2019,4418,2111,705,55,312,1290,0.4778,0.1596,0.292,0.0706,0.0124
05019,Clark,2019,18855,8431,1806,382,1212,7406,0.4471,0.0958,0.3928,0.0643,0.0203
05075,Lawrence,2019,13496,7425,1962,300,1013,3096,0.5502,0.1454,0.2294,0.0751,0.0222
05095,Monroe,2019,5810,2599,799,171,691,1721,0.4473,0.1375,0.2962,0.1189,0.0294
05029,Conway,2019,16896,9558,1914,428,1443,3981,0.5657,0.1133,0.2356,0.0854,0.0253
05101,Newton,2019,6572,3363,1184,112,662,1363,0.5117,0.1802,0.2074,0.1007,0.017
05001,Arkansas,2019,14451,7486,2166,312,1072,3727,0.518,0.1499,0.2579,0.0742,0.0216
05085,Lonoke,2019,57089,33171,7295,1250,3507,13116,0.581,0.1278,0.2297,0.0614,0.0219
05015,Carroll,2019,22952,13652,2671,512,1688,4941,0.5948,0.1164,0.2153,0.0735,0.0223
05123,St. Francis,2019,21011,8690,2945,738,1547,7829,0.4136,0.1402,0.3726,0.0736,0.0351
