fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control,acs_vintage,total_pop,median_hh_income,median_age,poverty_rate,pct_white,pct_black,pct_under_18,pct_21plus,pop_21plus,fatal_crashes_pc,alcohol_crashes_pc,church_establishments,church_employees,churches_pc,share_sun,share_mon,share_tue,share_wed,share_thu,share_fri,share_sat,crashes_sun,crashes_mon,crashes_tue,crashes_wed,crashes_thu,crashes_fri,crashes_sat
05029,Conway,2011,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2011,21164.0,31890.0,40.0,0.2191,0.8512,0.1185,0.2424,0.7576,16034.0,18.9,4.725,24,118,11.34,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,2,0,0,0,2
05029,Conway,2012,9,11,3,0.3333333333333333,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2012,21203.0,32625.0,40.4,0.2339,0.8538,0.1174,0.2398,0.7602,16118.0,42.4468,14.1489,26,116,12.2624,0.1111,0.3333,0.2222,0.0,0.1111,0.0,0.2222,1,3,2,0,1,0,2
05029,Conway,2013,7,7,3,0.42857142857142855,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2013,21235.0,35225.0,40.6,0.2402,0.856,0.1176,0.2362,0.7638,16219.0,32.9644,14.1276,26,115,12.2439,0.1429,0.0,0.2857,0.1429,0.1429,0.1429,0.1429,1,0,2,1,1,1,1
05029,Conway,2014,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2014,21175.0,37314.0,40.1,0.2267,0.8569,0.1182,0.234,0.766,16219.0,28.3353,4.7226,29,122,13.6954,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,2,0,0,2,2,0,0
05029,Conway,2015,5,5,0,0.0,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2015,21110.0,37732.0,40.7,0.2257,0.8541,0.1204,0.2315,0.7685,16223.0,23.6855,0.0,29,122,13.7376,0.0,0.2,0.2,0.2,0.0,0.4,0.0,0,1,1,1,0,2,0
05029,Conway,2016,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2016,21060.0,38266.0,41.0,0.2152,0.8528,0.1182,0.2309,0.7691,16198.0,18.9934,4.7483,29,130,13.7702,0.75,0.0,0.0,0.25,0.0,0.0,0.0,3,0,0,1,0,0,0
05029,Conway,2017,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2017,20954.0,39638.0,41.2,0.1854,0.8517,0.1119,0.2308,0.7692,16117.0,19.0894,4.7724,30,121,14.3171,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0,1,0,1,0,1,1
05029,Conway,2018,4,4,3,0.75,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2018,20906.0,41196.0,41.7,0.1823,0.8517,0.1092,0.2288,0.7712,16122.0,19.1333,14.3499,29,135,13.8716,0.25,0.0,0.25,0.0,0.5,0.0,0.0,1,0,1,0,2,0,0
05029,Conway,2019,5,6,1,0.2,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0,2019,20858.0,42802.0,42.5,0.176,0.8515,0.1039,0.2311,0.7689,16038.0,23.9716,4.7943,28,124,13.4241,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0,2,0,1,1,1,0
05029,Conway,2020,6,6,3,0.5,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2020,20895.0,44456.0,42.7,0.1982,0.8521,0.101,0.2281,0.7719,16128.0,28.715,14.3575,27,123,12.9218,0.1667,0.0,0.1667,0.0,0.3333,0.1667,0.1667,1,0,1,0,2,1,1
05029,Conway,2021,6,6,1,0.16666666666666666,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2021,20687.0,45812.0,42.4,0.1888,0.8433,0.1043,0.2284,0.7716,15963.0,29.0037,4.834,25,98,12.0849,0.1667,0.0,0.3333,0.0,0.0,0.5,0.0,1,0,2,0,0,3,0
05029,Conway,2022,5,5,1,0.2,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2022,20782.0,50282.0,42.2,0.2089,0.8345,0.1102,0.2254,0.7746,16097.0,24.0593,4.8119,27,107,12.992,0.2,0.0,0.6,0.2,0.0,0.0,0.0,1,0,3,1,0,0,0
05029,Conway,2023,4,4,1,0.25,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2023,20872.0,51212.0,42.6,0.2059,0.8204,0.1105,0.2262,0.7738,16150.0,19.1644,4.7911,24,109,11.4987,0.25,0.0,0.25,0.0,0.0,0.25,0.25,1,0,1,0,0,1,1
05031,Craighead,2008,17,17,6,0.35294117647058826,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2009,91474.0,39431.0,33.1,0.1752,0.8601,0.1104,0.2439,0.7561,69166.0,18.5845,6.5592,75,563,8.1991,0.0,0.2353,0.1176,0.0588,0.1176,0.0588,0.4118,0,4,2,1,2,1,7
05031,Craighead,2009,19,25,2,0.10526315789473684,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2009,91474.0,39431.0,33.1,0.1752,0.8601,0.1104,0.2439,0.7561,69166.0,20.7709,2.1864,75,563,8.1991,0.1053,0.3158,0.0526,0.1579,0.0526,0.1579,0.1579,2,6,1,3,1,3,3
05031,Craighead,2010,16,17,2,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2010,93329.0,39233.0,33.3,0.194,0.8429,0.124,0.2491,0.7509,70079.0,17.1437,2.143,75,563,8.0361,0.1875,0.125,0.1875,0.0,0.125,0.1875,0.1875,3,2,3,0,2,3,3
05031,Craighead,2011,17,20,4,0.23529411764705882,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2011,95034.0,40221.0,33.2,0.2028,0.8395,0.1275,0.2496,0.7504,71313.0,17.8883,4.209,73,624,7.6815,0.2353,0.0,0.2353,0.0,0.1176,0.1765,0.2353,4,0,4,0,2,3,4
05031,Craighead,2012,18,23,4,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2012,96709.0,41054.0,33.1,0.2042,0.8354,0.1318,0.2492,0.7508,72613.0,18.6125,4.1361,76,624,7.8586,0.0,0.1667,0.3333,0.0556,0.1111,0.0,0.3333,0,3,6,1,2,0,6
05031,Craighead,2013,12,14,5,0.4166666666666667,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2013,98398.0,41393.0,33.1,0.2061,0.8306,0.1353,0.2493,0.7507,73870.0,12.1954,5.0814,73,650,7.4188,0.25,0.0833,0.1667,0.0,0.0833,0.25,0.1667,3,1,2,0,1,3,2
05031,Craighead,2014,11,12,3,0.2727272727272727,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2014,99835.0,42085.0,33.4,0.2147,0.8249,0.1361,0.2491,0.7509,74964.0,11.0182,3.005,68,640,6.8112,0.0909,0.0,0.0,0.1818,0.1818,0.1818,0.3636,1,0,0,2,2,2,4
05031,Craighead,2015,16,17,2,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2015,101409.0,42475.0,33.5,0.2022,0.8133,0.1367,0.2479,0.7521,76271.0,15.7777,1.9722,66,605,6.5083,0.125,0.25,0.1875,0.0625,0.1875,0.0625,0.125,2,4,3,1,3,1,2
05031,Craighead,2016,17,18,5,0.29411764705882354,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2016,102884.0,43892.0,33.9,0.1892,0.8076,0.1383,0.2485,0.7515,77320.0,16.5235,4.8598,69,633,6.7066,0.2353,0.1765,0.1765,0.1176,0.0588,0.1765,0.0588,4,3,3,2,1,3,1
05031,Craighead,2017,16,17,5,0.3125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2017,104246.0,45672.0,34.0,0.1828,0.799,0.1341,0.2483,0.7517,78359.0,15.3483,4.7963,71,640,6.8108,0.0,0.0625,0.375,0.1875,0.0625,0.0625,0.25,0,1,6,3,1,1,4
05031,Craighead,2018,17,18,2,0.11764705882352941,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2018,105701.0,45868.0,34.1,0.1838,0.7945,0.1383,0.2478,0.7522,79506.0,16.0831,1.8921,74,657,7.0009,0.3529,0.1765,0.1176,0.0588,0.1765,0.0588,0.0588,6,3,2,1,3,1,1
05031,Craighead,2019,17,18,3,0.17647058823529413,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2019,107345.0,47286.0,34.2,0.1663,0.788,0.1455,0.2493,0.7507,80589.0,15.8368,2.7947,73,651,6.8005,0.0,0.1176,0.2353,0.1765,0.1765,0.1176,0.1765,0,2,4,3,3,2,3
05031,Craighead,2020,17,20,8,0.47058823529411764,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,2020,109081.0,49730.0,34.4,0.1767,0.7764,0.1522,0.2472,0.7528,82119.0,15.5847,7.334,74,634,6.7839,0.1176,0.1176,0.0,0.3529,0.0588,0.1176,0.2353,2,2,0,6,1,2,4
05031,Craighead,2021,18,19,4,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,2021,109875.0,51788.0,34.3,0.1779,0.7648,0.1551,0.2514,0.7486,82253.0,16.3823,3.6405,77,584,7.008,0.1667,0.1111,0.1667,0.1111,0.1111,0.1667,0.1667,3,2,3,2,2,3,3
05031,Craighead,2022,17,26,4,0.23529411764705882,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,2022,111038.0,55169.0,34.4,0.1912,0.7521,0.1624,0.2495,0.7505,83339.0,15.3101,3.6024,72,548,6.4843,0.1176,0.2353,0.2353,0.2941,0.0588,0.0,0.0588,2,4,4,5,1,0,1
05031,Craighead,2023,9,10,2,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,2023,112097.0,57615.0,34.5,0.1907,0.7318,0.1677,0.2531,0.7469,83729.0,8.0288,1.7842,74,599,6.6014,0.1111,0.0,0.2222,0.1111,0.2222,0.1111,0.2222,1,0,2,1,2,1,2
05033,Crawford,2008,9,11,3,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2009,58740.0,38942.0,36.4,0.1931,0.9071,0.0138,0.2689,0.7311,42946.0,15.3218,5.1073,43,318,7.3204,0.3333,0.2222,0.2222,0.0,0.1111,0.1111,0.0,3,2,2,0,1,1,0
05033,Crawford,2009,9,9,2,0.2222222222222222,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2009,58740.0,38942.0,36.4,0.1931,0.9071,0.0138,0.2689,0.7311,42946.0,15.3218,3.4048,43,318,7.3204,0.1111,0.2222,0.0,0.2222,0.1111,0.3333,0.0,1,2,0,2,1,3,0
05033,Crawford,2010,4,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2010,60778.0,40197.0,37.3,0.1828,0.9076,0.0133,0.2672,0.7328,44536.0,6.5813,0.0,43,318,7.0749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,4,0,0
05033,Crawford,2011,8,8,2,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2011,61336.0,40409.0,37.7,0.1761,0.9113,0.014,0.2648,0.7352,45092.0,13.0429,3.2607,45,299,7.3366,0.125,0.375,0.125,0.0,0.125,0.0,0.25,1,3,1,0,1,0,2
05033,Crawford,2012,7,7,2,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2012,61670.0,39981.0,38.0,0.1927,0.9117,0.0139,0.2617,0.7383,45529.0,11.3507,3.2431,43,266,6.9726,0.4286,0.0,0.0,0.0,0.1429,0.2857,0.1429,3,0,0,0,1,2,1
05033,Crawford,2013,5,6,2,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2013,61796.0,39479.0,38.3,0.2018,0.9112,0.0137,0.2595,0.7405,45757.0,8.0911,3.2365,42,242,6.7966,0.2,0.4,0.2,0.2,0.0,0.0,0.0,1,2,1,1,0,0,0
05033,Crawford,2014,12,12,5,0.4166666666666667,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2014,61825.0,40712.0,38.6,0.1883,0.9141,0.0141,0.2567,0.7433,45956.0,19.4096,8.0873,41,238,6.6316,0.0,0.1667,0.1667,0.0,0.5833,0.0833,0.0,0,2,2,0,7,1,0
05033,Crawford,2015,10,10,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2015,61748.0,41268.0,38.8,0.1851,0.9094,0.0113,0.2535,0.7465,46093.0,16.1949,0.0,43,235,6.9638,0.1,0.0,0.3,0.1,0.3,0.1,0.1,1,0,3,1,3,1,1
05033,Crawford,2016,12,12,2,0.16666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2016,61927.0,41792.0,38.8,0.1878,0.9023,0.0133,0.2511,0.7489,46377.0,19.3777,3.2296,40,247,6.4592,0.0833,0.3333,0.25,0.0833,0.0,0.1667,0.0833,1,4,3,1,0,2,1
05033,Crawford,2017,10,12,4,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2017,62119.0,43504.0,38.7,0.1662,0.8963,0.0134,0.2498,0.7502,46604.0,16.0981,6.4393,43,236,6.9222,0.1,0.2,0.1,0.3,0.1,0.2,0.0,1,2,1,3,1,2,0
05033,Crawford,2018,9,12,5,0.5555555555555556,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2018,62472.0,46619.0,38.7,0.1593,0.8835,0.0157,0.2479,0.7521,46986.0,14.4065,8.0036,41,231,6.5629,0.2222,0.3333,0.0,0.2222,0.1111,0.0,0.1111,2,3,0,2,1,0,1
05033,Crawford,2019,6,6,1,0.16666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2019,62739.0,46828.0,38.6,0.1716,0.8806,0.0158,0.2466,0.7534,47267.0,9.5634,1.5939,40,228,6.3756,0.1667,0.1667,0.0,0.1667,0.1667,0.3333,0.0,1,1,0,1,1,2,0
05033,Crawford,2020,7,8,2,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2020,63118.0,48980.0,39.2,0.1779,0.8772,0.016,0.2449,0.7551,47658.0,11.0903,3.1687,38,279,6.0205,0.0,0.2857,0.1429,0.4286,0.0,0.1429,0.0,0,2,1,3,0,1,0
05033,Crawford,2021,9,10,2,0.2222222222222222,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2021,60483.0,52057.0,39.2,0.1774,0.8756,0.0155,0.2461,0.7539,45601.0,14.8802,3.3067,37,227,6.1174,0.4444,0.1111,0.0,0.1111,0.0,0.3333,0.0,4,1,0,1,0,3,0
05033,Crawford,2022,8,10,1,0.125,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2022,60593.0,56702.0,39.2,0.1785,0.8552,0.0127,0.2402,0.7598,46036.0,13.2028,1.6504,38,260,6.2714,0.25,0.0,0.125,0.0,0.125,0.25,0.25,2,0,1,0,1,2,2
05033,Crawford,2023,4,4,0,0.0,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2023,60792.0,60362.0,39.1,0.1679,0.8293,0.0116,0.2414,0.7586,46116.0,6.5798,0.0,42,230,6.9088,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1,1,1,1
05035,Crittenden,2008,10,12,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2009,52199.0,32323.0,32.9,0.2616,0.4825,0.4798,0.2946,0.7054,36822.0,19.1575,0.0,33,275,6.322,0.2,0.0,0.3,0.3,0.1,0.1,0.0,2,0,3,3,1,1,0
05035,Crittenden,2009,9,12,3,0.3333333333333333,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2009,52199.0,32323.0,32.9,0.2616,0.4825,0.4798,0.2946,0.7054,36822.0,17.2417,5.7472,33,275,6.322,0.0,0.0,0.0,0.2222,0.1111,0.1111,0.5556,0,0,0,2,1,1,5
05035,Crittenden,2010,11,11,5,0.45454545454545453,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2010,50673.0,33716.0,33.3,0.2737,0.4751,0.495,0.2992,0.7008,35510.0,21.7078,9.8672,33,275,6.5123,0.0909,0.1818,0.2727,0.0909,0.0,0.1818,0.1818,1,2,3,1,0,2,2
05035,Crittenden,2011,11,12,5,0.45454545454545453,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2011,50701.0,35264.0,33.7,0.2793,0.4658,0.5053,0.293,0.707,35847.0,21.6958,9.8617,29,258,5.7198,0.0,0.1818,0.2727,0.0909,0.0,0.0909,0.3636,0,2,3,1,0,1,4
05035,Crittenden,2012,13,16,3,0.23076923076923078,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2012,50618.0,36521.0,33.8,0.2479,0.4603,0.5103,0.2892,0.7108,35977.0,25.6826,5.9267,31,244,6.1243,0.2308,0.0769,0.0769,0.3077,0.1538,0.0769,0.0769,3,1,1,4,2,1,1
05035,Crittenden,2013,11,15,6,0.5454545454545454,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2013,50447.0,37751.0,34.4,0.2633,0.4606,0.5054,0.2838,0.7162,36129.0,21.8051,11.8937,31,236,6.1451,0.1818,0.2727,0.0909,0.0909,0.0,0.0909,0.2727,2,3,1,1,0,1,3
05035,Crittenden,2014,11,12,4,0.36363636363636365,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2014,50172.0,37781.0,34.2,0.2595,0.4584,0.5121,0.2829,0.7171,35978.0,21.9246,7.9726,32,285,6.3781,0.0909,0.0909,0.1818,0.1818,0.1818,0.2727,0.0,1,1,2,2,2,3,0
05035,Crittenden,2015,10,14,1,0.1,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2015,49765.0,38004.0,34.6,0.2408,0.4557,0.5085,0.2801,0.7199,35827.0,20.0944,2.0094,33,281,6.6312,0.1,0.0,0.1,0.0,0.3,0.4,0.1,1,0,1,0,3,4,1
05035,Crittenden,2016,14,14,2,0.14285714285714285,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2016,49511.0,39407.0,34.7,0.2459,0.4512,0.5072,0.2805,0.7195,35621.0,28.2765,4.0395,34,272,6.8672,0.1429,0.0714,0.0714,0.1429,0.2143,0.0714,0.2857,2,1,1,2,3,1,4
05035,Crittenden,2017,9,9,1,0.1111111111111111,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2017,49278.0,38558.0,35.0,0.2352,0.4485,0.4904,0.2769,0.7231,35632.0,18.2637,2.0293,37,269,7.5084,0.0,0.1111,0.1111,0.3333,0.1111,0.1111,0.2222,0,1,1,3,1,1,2
05035,Crittenden,2018,19,21,4,0.21052631578947367,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2018,49013.0,39002.0,35.1,0.2217,0.444,0.4854,0.2744,0.7256,35566.0,38.7652,8.1611,35,247,7.141,0.1579,0.2105,0.0,0.1579,0.3158,0.1579,0.0,3,4,0,3,6,3,0
05035,Crittenden,2019,8,9,4,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2019,48672.0,40161.0,35.2,0.2222,0.4349,0.4798,0.2734,0.7266,35363.0,16.4366,8.2183,35,248,7.191,0.25,0.0,0.125,0.25,0.25,0.0,0.125,2,0,1,2,2,0,1
05035,Crittenden,2020,13,13,4,0.3076923076923077,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2020,48381.0,42384.0,35.3,0.2101,0.4269,0.486,0.2724,0.7276,35204.0,26.8701,8.2677,34,215,7.0276,0.1538,0.1538,0.3077,0.0769,0.1538,0.0769,0.0769,2,2,4,1,2,1,1
05035,Crittenden,2021,9,9,2,0.2222222222222222,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2021,48338.0,46452.0,35.4,0.1981,0.4196,0.4954,0.2728,0.7272,35149.0,18.6189,4.1375,35,195,7.2407,0.1111,0.6667,0.1111,0.1111,0.0,0.0,0.0,1,6,1,1,0,0,0
05035,Crittenden,2022,17,17,4,0.23529411764705882,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2022,47945.0,51860.0,35.8,0.197,0.416,0.5007,0.271,0.729,34954.0,35.4573,8.3429,35,206,7.3,0.0588,0.0588,0.2941,0.0,0.0588,0.3529,0.1765,1,1,5,0,1,6,3
05035,Crittenden,2023,22,23,5,0.22727272727272727,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2023,47609.0,54271.0,36.0,0.2071,0.4036,0.5044,0.2729,0.7271,34616.0,46.2098,10.5022,34,209,7.1415,0.0455,0.2273,0.1364,0.2273,0.0909,0.0909,0.1818,1,5,3,5,2,2,4
05037,Cross,2008,6,7,1,0.16666666666666666,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2009,18801.0,36036.0,36.9,0.163,0.753,0.2426,0.2631,0.7369,13854.0,31.9132,5.3189,25,149,13.2972,0.1667,0.0,0.1667,0.5,0.0,0.1667,0.0,1,0,1,3,0,1,0
05037,Cross,2009,2,3,2,1.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2009,18801.0,36036.0,36.9,0.163,0.753,0.2426,0.2631,0.7369,13854.0,10.6377,10.6377,25,149,13.2972,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,1,0,0,0,1,0
05037,Cross,2010,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2010,18144.0,37021.0,38.4,0.1671,0.7545,0.2295,0.2621,0.7379,13389.0,33.0688,5.5115,25,149,13.7787,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0,0,0,0,2,2,2
05037,Cross,2011,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2011,17992.0,38432.0,39.0,0.1672,0.7538,0.2236,0.2555,0.7445,13395.0,11.1161,0.0,26,131,14.4509,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,0,1,1,0
05037,Cross,2012,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2012,17891.0,39665.0,39.4,0.1621,0.7462,0.2305,0.252,0.748,13383.0,11.1788,0.0,28,124,15.6503,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0,0,0,1,0,0,1
05037,Cross,2013,2,2,1,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2013,17760.0,38085.0,39.4,0.1737,0.7534,0.2209,0.2509,0.7491,13304.0,11.2613,5.6306,29,135,16.3288,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1,0,0,0,1,0,0
05037,Cross,2014,5,5,1,0.2,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2014,17595.0,37725.0,40.1,0.1935,0.7514,0.2241,0.2469,0.7531,13251.0,28.4172,5.6834,29,116,16.482,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0,1,1,1,2,0,0
05037,Cross,2015,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2015,17467.0,38103.0,40.1,0.2012,0.7487,0.2303,0.2456,0.7544,13177.0,17.1752,5.7251,26,105,14.8852,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0,0,1,1,0,0,1
05037,Cross,2016,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2016,17329.0,39306.0,40.3,0.1976,0.7467,0.2327,0.246,0.754,13066.0,11.5413,0.0,22,102,12.6955,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,1
05037,Cross,2017,4,4,2,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2017,17164.0,41081.0,40.7,0.1805,0.7436,0.228,0.2419,0.7581,13012.0,23.3046,11.6523,29,121,16.8958,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0,0,1,1,1,0,1
05037,Cross,2018,4,4,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2018,16998.0,43838.0,41.2,0.1673,0.7469,0.1946,0.2402,0.7598,12915.0,23.5322,0.0,29,120,17.0608,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0,1,0,0,1,1,1
05037,Cross,2019,8,8,1,0.125,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2019,16824.0,46787.0,40.9,0.1545,0.7359,0.1867,0.2365,0.7635,12845.0,47.5511,5.9439,28,114,16.6429,0.125,0.0,0.125,0.25,0.125,0.25,0.125,1,0,1,2,1,2,1
05037,Cross,2020,4,5,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0,2020,16576.0,44379.0,40.7,0.1719,0.7379,0.1779,0.2383,0.7617,12626.0,24.1313,0.0,27,108,16.2886,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0,0,0,3,1,0,0
05037,Cross,2021,2,2,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2021,16935.0,45247.0,40.9,0.1761,0.7293,0.1572,0.2366,0.7634,12928.0,11.8099,0.0,26,99,15.3528,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0,0,0,1,1,0
05037,Cross,2022,2,4,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2022,16827.0,48129.0,40.7,0.2021,0.7295,0.1953,0.2402,0.7598,12785.0,11.8857,0.0,24,100,14.2628,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,1
05037,Cross,2023,1,1,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0,2023,16681.0,47012.0,40.6,0.2009,0.7199,0.1841,0.2433,0.7567,12622.0,5.9948,0.0,23,100,13.7881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
05039,Dallas,2008,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0,2009,8214.0,28233.0,41.4,0.1999,0.5551,0.4239,0.2566,0.7434,6106.0,36.523,0.0,11,0,13.3918,0.3333,0.0,0.3333,0.0,0.3333,0.0,0.0,1,0,1,0,1,0,0
05039,Dallas,2009,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0,2009,8214.0,28233.0,41.4,0.1999,0.5551,0.4239,0.2566,0.7434,6106.0,36.523,12.1743,11,0,13.3918,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0,0,0,0,1,1,1
05039,Dallas,2010,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0,2010,8280.0,29602.0,41.7,0.1772,0.5498,0.4332,0.2472,0.7528,6233.0,12.0773,0.0,11,0,13.285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
