year,month,crash_fips,home_fips,dr_drink,resident,in_state,out_of_state,home_dry
2014,9,05063,05063,0,True,True,False,True
2014,9,05101,29051,0,False,False,True,
2014,9,05115,05119,0,False,True,False,False
2014,9,05095,05147,0,False,True,False,False
2014,9,05095,05119,0,False,True,False,False
2014,9,05145,05119,0,False,True,False,False
2014,10,05055,05055,1,True,True,False,False
2014,10,05055,05021,0,False,True,False,True
2014,10,05133,05133,0,True,True,False,True
2014,10,05055,05031,0,False,True,False,True
2014,10,05055,05055,0,True,True,False,False
2014,10,05063,05067,1,False,True,False,False
2014,10,05119,05119,1,True,True,False,False
2014,10,05063,05063,1,True,True,False,True
2014,10,05121,05121,0,True,True,False,True
2014,10,05027,28119,0,False,False,True,
2014,10,05027,05027,0,True,True,False,False
2014,10,05059,05051,0,False,True,False,False
2014,10,05059,05051,0,False,True,False,False
2014,10,05059,05057,0,False,True,False,True
2014,10,05033,05033,1,True,True,False,True
2014,10,05119,05045,0,False,True,False,True
2014,10,05143,40041,1,False,False,True,
2014,10,05143,05143,0,True,True,False,False
2014,10,05027,48005,0,False,False,True,
2014,10,05031,05031,0,True,True,False,True
2014,10,05031,05031,0,True,True,False,True
2014,10,05007,40035,0,False,False,True,
2014,10,05007,05007,0,True,True,False,False
2014,10,05125,05125,0,True,True,False,False
2014,10,05051,05051,1,True,True,False,False
2014,10,05051,48085,0,False,False,True,
2014,10,05119,05045,1,False,True,False,True
2014,10,05125,05125,0,True,True,False,False
2014,10,05125,05119,1,False,True,False,False
2014,10,05059,05051,0,False,True,False,False
2014,10,05059,05051,0,False,True,False,False
2014,10,05145,05145,0,True,True,False,True
2014,10,05053,05045,0,False,True,False,True
2014,10,05143,05143,0,True,True,False,False
2014,10,05057,05109,0,False,True,False,True
2014,10,05085,05119,0,False,True,False,False
2014,10,05085,05001,0,False,True,False,False
2014,10,05085,05119,0,False,True,False,False
2014,10,05129,05085,0,False,True,False,True
2014,10,05129,48439,0,False,False,True,
2014,10,05119,,0,,,,
2014,10,05005,05005,0,True,True,False,False
2014,10,05091,05091,0,True,True,False,False
2014,10,05071,05047,0,False,True,False,False
2014,10,05079,05043,1,False,True,False,False
2014,10,05109,05109,0,True,True,False,True
2014,10,05113,05113,0,True,True,False,True
2014,10,05113,48339,0,False,False,True,
2014,10,05111,05111,0,True,True,False,False
2014,10,05111,05111,0,True,True,False,False
2014,10,05059,05059,0,True,True,False,True
2014,10,05059,05019,0,False,True,False,False
2014,10,05075,05135,0,False,True,False,False
2014,10,05075,05135,0,False,True,False,False
2014,10,05075,05035,0,False,True,False,False
2014,10,05075,05075,0,True,True,False,True
2014,10,05075,05135,0,False,True,False,False
2014,10,05033,05149,0,False,True,False,True
2014,10,05033,05149,0,False,True,False,True
2014,10,05033,05007,0,False,True,False,False
2014,10,05065,05065,0,True,True,False,True
2014,10,05045,05045,0,True,True,False,True
2014,10,05013,05103,0,False,True,False,False
2014,11,05121,05069,0,False,True,False,False
2014,11,05121,05121,0,True,True,False,True
2014,11,05031,05031,0,True,True,False,True
2014,11,05031,05021,0,False,True,False,True
2014,11,05001,05001,1,True,True,False,False
2014,11,05091,05091,0,True,True,False,False
2014,11,05087,05087,1,True,True,False,False
2014,11,05007,05015,0,False,True,False,False
2014,11,05033,05033,1,True,True,False,True
2014,11,05003,05011,0,False,True,False,True
2014,11,05003,05003,0,True,True,False,True
2014,11,05057,18105,0,False,False,True,
2014,11,05057,55055,0,False,False,True,
2014,11,05035,05035,0,True,True,False,False
2014,11,05035,05035,0,True,True,False,False
2014,11,05035,48201,1,False,False,True,
2014,11,05035,28033,0,False,False,True,
2014,11,05035,28033,0,False,False,True,
2014,11,05035,18003,0,False,False,True,
2014,11,05035,06059,0,False,False,True,
2014,11,05033,05033,1,True,True,False,True
2014,11,05149,05149,0,True,True,False,True
2014,11,05149,37051,0,False,False,True,
2014,11,05107,05107,1,True,True,False,False
2014,11,05107,28107,0,False,False,True,
2014,11,05141,21093,0,False,False,True,
2014,11,05141,05141,0,True,True,False,True
2014,11,05131,05047,1,False,True,False,False
2014,11,05131,05131,0,True,True,False,True
2014,11,05131,05131,0,True,True,False,True
2014,11,05053,05053,0,True,True,False,True
2014,11,05053,05069,0,False,True,False,False
2014,11,05125,22027,0,False,False,True,
2014,11,05125,05053,0,False,True,False,True
2014,11,05033,05033,0,True,True,False,True
2014,11,05033,05033,0,True,True,False,True
2014,11,05035,12057,0,False,False,True,
2014,11,05035,47167,0,False,False,True,
2014,11,05067,05067,0,True,True,False,False
2014,11,05119,05085,0,False,True,False,True
2014,11,05119,05119,0,True,True,False,False
2014,11,05037,05037,0,True,True,False,False
2014,11,05037,05035,0,False,True,False,False
2014,11,05037,06073,0,False,False,True,
2014,11,05037,05037,0,True,True,False,False
2014,11,05037,05037,0,True,True,False,False
2014,11,05029,05119,0,False,True,False,False
2014,11,05029,05115,0,False,True,False,True
2014,11,05069,05069,0,True,True,False,False
2014,11,05069,05069,0,True,True,False,False
2014,11,05039,05039,0,True,True,False,False
2014,11,05093,05093,0,True,True,False,False
2014,11,05093,05093,0,True,True,False,False
2014,11,05093,29201,0,False,False,True,
2014,11,05139,05139,0,True,True,False,False
2014,11,05051,05097,0,False,True,False,True
2014,11,05051,05059,0,False,True,False,True
2014,11,05139,22027,0,False,False,True,
2014,11,05139,05139,0,True,True,False,False
2014,11,05119,05085,0,False,True,False,True
2014,11,05051,05125,1,False,True,False,False
2014,11,05091,48037,0,False,False,True,
2014,11,05091,48479,0,False,False,True,
2014,11,05111,05031,0,False,True,False,True
2014,11,05121,29023,0,False,False,True,
2014,11,05121,05121,0,True,True,False,True
2014,11,05051,05125,0,False,True,False,False
2014,11,05051,05031,0,False,True,False,True
2014,11,05051,05125,0,False,True,False,False
2014,11,05023,05023,0,True,True,False,True
2014,11,05039,05039,0,True,True,False,False
2014,11,05007,05007,0,True,True,False,False
2014,11,05007,05007,0,True,True,False,False
2014,11,05119,05119,0,True,True,False,False
2014,11,05057,05057,0,True,True,False,True
2014,11,05057,05057,1,True,True,False,True
2014,12,05143,05007,0,False,True,False,False
2014,12,05107,22067,0,False,False,True,
2014,12,05125,05125,0,True,True,False,False
2014,12,05125,05119,0,False,True,False,False
2014,12,05069,05043,0,False,True,False,False
2014,12,05069,05011,0,False,True,False,True
2014,12,05045,05141,1,False,True,False,True
2014,12,05133,05061,0,False,True,False,True
2014,12,05029,05085,0,False,True,False,True
2014,12,05045,05045,0,True,True,False,True
2014,12,05037,05037,0,True,True,False,False
2014,12,05037,05111,0,False,True,False,False
2014,12,05023,05023,0,True,True,False,True
2014,12,05023,05145,1,False,True,False,True
2014,12,05069,55139,1,False,False,True,
2014,12,05119,05119,0,True,True,False,False
2014,12,05113,22017,0,False,False,True,
2014,12,05113,05113,0,True,True,False,True
2014,12,05069,05069,1,True,True,False,False
2014,12,05055,05121,0,False,True,False,True
2014,12,05055,05055,0,True,True,False,False
2014,12,05055,05031,0,False,True,False,True
2014,12,05119,05085,1,False,True,False,True
2014,12,05093,17031,0,False,False,True,
2014,12,05019,05019,1,True,True,False,False
2014,12,05063,05063,0,True,True,False,True
2014,12,05019,05125,0,False,True,False,False
2014,12,05097,05051,1,False,True,False,False
2014,12,05119,05125,0,False,True,False,False
2014,12,05145,05145,0,True,True,False,True
2014,12,05121,05121,0,True,True,False,True
2014,12,05123,47053,0,False,False,True,
2014,12,05059,05119,0,False,True,False,False
2014,12,05059,05069,0,False,True,False,False
2014,1,05119,05095,1,False,True,False,False
2014,5,05119,05119,0,True,True,False,False
2014,5,05119,05119,0,True,True,False,False
2014,9,05005,29153,1,False,False,True,
2014,10,05085,05085,1,True,True,False,True
2014,11,05145,05145,0,True,True,False,True
2014,11,05145,05145,0,True,True,False,True
2014,11,05145,05145,0,True,True,False,True
2016,1,05143,05143,1,True,True,False,False
2016,1,05051,05051,0,True,True,False,False
2016,1,05069,05069,0,True,True,False,False
2016,1,05133,05133,0,True,True,False,True
2016,1,05133,22119,0,False,False,True,
2016,1,05145,05145,0,True,True,False,True
2016,1,05145,05145,1,True,True,False,True
2016,1,05115,05119,0,False,True,False,False
2016,1,05145,05141,0,False,True,False,True
2016,1,05145,05145,0,True,True,False,True
2016,1,05059,05059,0,True,True,False,True
2016,1,05085,05135,0,False,True,False,False
2016,1,05143,05143,0,True,True,False,False
2016,1,05143,05143,0,True,True,False,False
2016,1,05119,05119,0,True,True,False,False
2016,1,05049,05031,0,False,True,False,True
2016,1,05119,05119,0,True,True,False,False
2016,1,05119,05045,0,False,True,False,True
2016,1,05119,47089,0,False,False,True,
2016,1,05051,05051,0,True,True,False,False
2016,1,05051,05051,0,True,True,False,False
2016,1,05051,05125,0,False,True,False,False
2016,1,05091,05081,0,False,True,False,False
2016,1,05093,47045,0,False,False,True,
2016,1,05093,05031,0,False,True,False,True
2016,1,05031,05111,1,False,True,False,False
2016,1,05127,05127,0,True,True,False,True
2016,1,05017,05017,1,True,True,False,False
2016,1,05081,05081,0,True,True,False,False
2016,1,05007,05007,0,True,True,False,False
2016,1,05007,05007,0,True,True,False,False
2016,1,05075,05075,0,True,True,False,True
2016,1,05143,05007,0,False,True,False,False
2016,1,05073,05073,0,True,True,False,True
2016,1,05073,05073,0,True,True,False,True
2016,1,05045,05119,0,False,True,False,False
2016,1,05045,05045,0,True,True,False,True
2016,1,05145,05145,1,True,True,False,True
2016,1,05095,05119,1,False,True,False,False
2016,1,05143,05143,1,True,True,False,False
2016,1,05133,05133,0,True,True,False,True
2016,1,05133,05133,0,True,True,False,True
2016,1,05145,05145,1,True,True,False,True
2016,1,05119,05125,0,False,True,False,False
2016,1,05119,05125,0,False,True,False,False
2016,1,05119,05125,0,False,True,False,False
2016,1,05135,05135,1,True,True,False,False
2016,1,05099,,0,,,,
2016,2,05119,05119,0,True,True,False,False
2016,2,05075,05075,0,True,True,False,True
2016,2,05075,29189,0,False,False,True,
2016,2,05085,05001,1,False,True,False,False
2016,2,05085,05001,0,False,True,False,False
2016,2,05085,05095,0,False,True,False,False
2016,2,05099,05099,0,True,True,False,True
2016,2,05099,05139,0,False,True,False,False
2016,2,05119,05085,0,False,True,False,True
2016,2,05119,05119,0,True,True,False,False
2016,2,05045,05141,0,False,True,False,True
2016,2,05033,12127,0,False,False,True,
2016,2,05095,05001,1,False,True,False,False
2016,2,05113,05113,0,True,True,False,True
2016,2,05131,05131,0,True,True,False,True
2016,2,05131,05131,0,True,True,False,True
2016,2,05051,05051,0,True,True,False,False
2016,2,05035,05093,1,False,True,False,False
2016,2,05035,47157,0,False,False,True,
2016,2,05035,12121,0,False,False,True,
2016,2,05113,05119,0,False,True,False,False
2016,2,05007,05007,0,True,True,False,False
2016,2,05007,05007,0,True,True,False,False
2016,2,05007,05007,0,True,True,False,False
2016,2,05069,05069,0,True,True,False,False
2016,2,05045,05045,0,True,True,False,True
2016,2,05045,05045,1,True,True,False,True
2016,2,05033,05131,1,False,True,False,True
2016,2,05007,40041,0,False,False,True,
2016,2,05051,05051,1,True,True,False,False
2016,2,05033,05125,0,False,True,False,False
2016,2,05059,05059,0,True,True,False,True
2016,2,05059,05059,0,True,True,False,True
2016,2,05059,05019,0,False,True,False,False
2016,2,05059,05039,0,False,True,False,False
2016,2,05083,48439,0,False,False,True,
2016,2,05083,05083,0,True,True,False,True
2016,2,05031,05035,0,False,True,False,False
2016,2,05031,05031,0,True,True,False,True
2016,2,05045,05029,0,False,True,False,False
2016,2,05045,05045,0,True,True,False,True
2016,2,05103,05103,0,True,True,False,False
2016,2,05089,05089,0,True,True,False,False
2016,2,05089,05089,0,True,True,False,False
2016,2,05007,05007,0,True,True,False,False
2016,2,05007,05007,0,True,True,False,False
2016,2,05053,05053,0,True,True,False,True
2016,2,05001,05001,1,True,True,False,False
2016,1,05057,05099,0,False,True,False,True
2016,3,05119,05119,1,True,True,False,False
2016,3,05119,05119,0,True,True,False,False
2016,3,05143,05143,0,True,True,False,False
2016,3,05015,29109,0,False,False,True,
2016,3,05107,05107,0,True,True,False,False
2016,3,05059,05051,0,False,True,False,False
2016,3,05125,05119,1,False,True,False,False
2016,3,05063,05063,0,True,True,False,True
2016,3,05081,05081,1,True,True,False,False
2016,3,05081,05133,0,False,True,False,True
2016,3,05047,05047,0,True,True,False,False
2016,3,05089,05005,0,False,True,False,False
2016,3,05089,05005,0,False,True,False,False
2016,3,05085,05085,1,True,True,False,True
2016,3,05095,05107,0,False,True,False,False
2016,3,05031,05031,0,True,True,False,True
2016,3,05135,01103,1,False,False,True,
2016,3,05111,05111,0,True,True,False,False
2016,3,05111,05111,0,True,True,False,False
2016,3,05143,05071,1,False,True,False,True
2016,3,05119,05119,1,True,True,False,False
2016,3,05143,05007,0,False,True,False,False
2016,3,05143,05007,0,False,True,False,False
2016,3,05143,05143,1,True,True,False,False
2016,3,05031,05055,1,False,True,False,False
2016,3,05031,05031,1,True,True,False,True
2016,3,05033,05131,0,False,True,False,True
2016,3,05119,05119,0,True,True,False,False
2016,3,05119,,0,,,,
2016,3,05107,05123,0,False,True,False,False
2016,3,05047,05047,0,True,True,False,False
2016,3,05047,05047,0,True,True,False,False
2016,3,05091,26163,0,False,False,True,
2016,3,05111,05111,0,True,True,False,False
2016,3,05111,05121,0,False,True,False,True
2016,3,05133,05073,0,False,True,False,True
2016,3,05109,05109,0,True,True,False,True
2016,3,05127,05113,0,False,True,False,True
2016,3,05135,05065,0,False,True,False,True
2016,3,05135,29149,0,False,False,True,
2016,3,05091,05081,1,False,True,False,False
2016,3,05043,05043,0,True,True,False,False
2016,3,05043,05069,0,False,True,False,False
2016,3,05001,05001,0,True,True,False,False
2016,3,05001,05001,1,True,True,False,False
2016,3,05131,05131,1,True,True,False,True
2016,3,05119,05119,1,True,True,False,False
2016,3,05017,22051,0,False,False,True,
2016,3,05017,55025,0,False,False,True,
2016,3,05133,05133,1,True,True,False,True
2016,3,05051,05051,1,True,True,False,False
2016,3,05051,05051,0,True,True,False,False
2016,3,05031,47157,0,False,False,True,
2016,3,05031,05031,0,True,True,False,True
2016,3,05031,05031,0,True,True,False,True
2016,3,05119,05119,0,True,True,False,False
2016,3,05143,05107,1,False,True,False,False
2016,4,05147,05147,0,True,True,False,False
2016,4,05059,48025,0,False,False,True,
2016,4,05029,05029,0,True,True,False,False
2016,4,05029,05053,0,False,True,False,True
2016,4,05119,,0,,,,
2016,4,05021,05021,0,True,True,False,True
2016,4,05045,05045,0,True,True,False,True
2016,4,05045,05045,0,True,True,False,True
2016,4,05091,05081,0,False,True,False,False
2016,4,05091,48037,0,False,False,True,
2016,4,05123,05123,0,True,True,False,False
2016,4,05051,05051,1,True,True,False,False
2016,4,05093,05093,1,True,True,False,False
2016,4,05075,29069,0,False,False,True,
2016,4,05075,47109,0,False,False,True,
2016,4,05075,12053,0,False,False,True,
2016,4,05075,05075,0,True,True,False,True
2016,4,05075,47157,0,False,False,True,
2016,4,05033,05033,0,True,True,False,True
2016,4,05127,20173,0,False,False,True,
2016,4,05019,05019,1,True,True,False,False
2016,4,05143,05143,0,True,True,False,False
2016,4,05143,05143,0,True,True,False,False
2016,4,05049,05065,0,False,True,False,True
2016,4,05031,05085,0,False,True,False,True
2016,4,05119,05119,0,True,True,False,False
2016,4,05119,05119,0,True,True,False,False
2016,4,05045,05029,0,False,True,False,False
2016,4,05045,05045,0,True,True,False,True
2016,4,05063,05063,0,True,True,False,True
2016,4,05063,05135,0,False,True,False,False
2016,4,05085,05095,0,False,True,False,False
2016,4,05085,47157,0,False,False,True,
2016,4,05085,06029,0,False,False,True,
2016,4,05011,05003,0,False,True,False,True
2016,4,05011,05011,0,True,True,False,True
2016,4,05029,05029,0,True,True,False,False
2016,4,05029,05019,0,False,True,False,False
2016,4,05139,05139,0,True,True,False,False
2016,4,05139,05139,0,True,True,False,False
2016,4,05027,05027,1,True,True,False,False
2016,4,05107,28027,0,False,False,True,
2016,4,05107,05107,0,True,True,False,False
2016,4,05125,05051,0,False,True,False,False
2016,4,05131,05131,0,True,True,False,True
2016,4,05131,48181,0,False,False,True,
2016,4,05143,05143,1,True,True,False,False
2016,4,05143,04019,0,False,False,True,
2016,4,05091,48449,0,False,False,True,
2016,4,05053,05069,0,False,True,False,False
2016,4,05149,05149,1,True,True,False,True
2016,4,05051,05051,0,True,True,False,False
2016,4,05145,05075,0,False,True,False,True
2016,4,05119,05063,0,False,True,False,True
2016,4,05119,05045,0,False,True,False,True
2016,4,05035,47157,0,False,False,True,
2016,4,05119,05119,0,True,True,False,False
2016,3,05007,40105,0,False,False,True,
2016,3,05007,05115,0,False,True,False,True
2016,5,05033,05033,0,True,True,False,True
2016,5,05033,05033,0,True,True,False,True
2016,5,05031,05031,0,True,True,False,True
2016,5,05075,05121,0,False,True,False,True
2016,5,05075,12017,0,False,False,True,
2016,5,05075,05135,0,False,True,False,False
2016,5,05093,05093,0,True,True,False,False
2016,5,05093,28033,0,False,False,True,
2016,5,05093,05093,0,True,True,False,False
2016,5,05095,48223,0,False,False,True,
2016,5,05095,05095,0,True,True,False,False
2016,5,05119,,0,,,,
2016,5,05123,35029,0,False,False,True,
2016,5,05071,05071,0,True,True,False,True
2016,5,05143,05143,0,True,True,False,False
2016,5,05143,05143,0,True,True,False,False
2016,5,05143,05143,1,True,True,False,False
2016,5,05143,05143,0,True,True,False,False
2016,5,05143,,0,,,,
2016,5,05081,05109,0,False,True,False,True
2016,5,05057,05119,0,False,True,False,False
2016,5,05045,05119,0,False,True,False,False
2016,5,05045,05119,0,False,True,False,False
2016,5,05045,05045,0,True,True,False,True
2016,5,05045,29145,0,False,False,True,
2016,5,05045,05025,0,False,True,False,False
2016,5,05007,05007,0,True,True,False,False
2016,5,05007,05007,0,True,True,False,False
2016,5,05075,05075,0,True,True,False,True
2016,5,05075,05031,0,False,True,False,True
2016,5,05143,05143,1,True,True,False,False
2016,5,05097,05109,1,False,True,False,True
2016,5,05097,05109,0,False,True,False,True
2016,5,05105,05119,1,False,True,False,False
2016,5,05085,05085,1,True,True,False,True
2016,5,05085,05085,0,True,True,False,True
2016,5,05133,05133,1,True,True,False,True
2016,5,05125,05119,1,False,True,False,False
2016,5,05119,05119,0,True,True,False,False
2016,5,05119,01097,0,False,False,True,
2016,5,05051,05069,0,False,True,False,False
2016,5,05129,05089,0,False,True,False,False
2016,5,05119,05115,1,False,True,False,True
2016,5,05031,05031,0,True,True,False,True
2016,5,05031,05031,0,True,True,False,True
2016,5,05119,05045,0,False,True,False,True
2016,5,05145,05145,1,True,True,False,True
2016,5,05139,05073,0,False,True,False,True
2016,5,05139,05139,0,True,True,False,False
2016,5,05139,05003,0,False,True,False,True
2016,5,05101,53065,0,False,False,True,
2016,5,05101,05101,0,True,True,False,True
2016,5,05059,05059,0,True,True,False,True
2016,5,05059,05053,1,False,True,False,True
2016,5,05033,40143,0,False,False,True,
2016,5,05027,05027,0,True,True,False,False
2016,5,05003,05003,0,True,True,False,True
2016,5,05133,22017,0,False,False,True,
2016,5,05133,05081,0,False,True,False,False
2016,5,05055,05075,0,False,True,False,True
2016,5,05055,05055,0,True,True,False,False
2016,5,05063,05063,0,True,True,False,True
2016,5,05063,,0,,,,
2016,5,05143,05143,0,True,True,False,False
2016,5,05025,05069,0,False,True,False,False
2016,5,05025,05011,0,False,True,False,True
2016,5,05103,05103,0,True,True,False,False
2016,5,05123,05037,0,False,True,False,False
2016,5,05051,05059,0,False,True,False,True
2016,5,05051,05051,0,True,True,False,False
2016,5,05051,05051,0,True,True,False,False
2016,5,05051,05051,0,True,True,False,False
2016,5,05059,05057,0,False,True,False,True
2016,5,05149,05115,1,False,True,False,True
2016,5,05063,05063,1,True,True,False,True
2016,5,05091,05091,0,True,True,False,False
2016,5,05091,05091,0,True,True,False,False
2016,5,05105,05051,0,False,True,False,False
2016,6,05119,05119,1,True,True,False,False
2016,6,05119,05119,0,True,True,False,False
2016,6,05119,05119,0,True,True,False,False
2016,6,05139,05113,0,False,True,False,True
2016,6,05139,22059,0,False,False,True,
2016,6,05135,05065,0,False,True,False,True
2016,6,05125,05127,0,False,True,False,True
2016,6,05125,05051,0,False,True,False,False
2016,6,05051,05119,0,False,True,False,False
2016,6,05063,05063,1,True,True,False,True
2016,6,05119,05119,0,True,True,False,False
2016,6,05007,05007,0,True,True,False,False
2016,6,05007,05007,0,True,True,False,False
2016,6,05007,05007,1,True,True,False,False
2016,6,05015,29077,0,False,False,True,
2016,6,05007,29109,0,False,False,True,
2016,6,05053,05039,0,False,True,False,False
2016,6,05053,05125,0,False,True,False,False
2016,6,05053,05053,0,True,True,False,True
2016,6,05095,05085,0,False,True,False,True
2016,6,05095,48343,0,False,False,True,
2016,6,05095,05007,0,False,True,False,False
2016,6,05133,48037,0,False,False,True,
2016,6,05133,40089,0,False,False,True,
2016,6,05045,05045,0,True,True,False,True
2016,6,05045,05045,0,True,True,False,True
2016,6,05137,05137,0,True,True,False,True
2016,6,05137,05063,0,False,True,False,True
2016,6,05031,05031,0,True,True,False,True
2016,6,05017,22107,0,False,False,True,
2016,6,05051,05115,0,False,True,False,True
2016,6,05007,05007,1,True,True,False,False
2016,6,05051,05113,0,False,True,False,True
2016,6,05051,05069,0,False,True,False,False
2016,6,05007,20091,0,False,False,True,
2016,6,05007,05143,0,False,True,False,False
2016,6,05007,05007,0,True,True,False,False
2016,6,05115,05125,0,False,True,False,False
2016,6,05143,05143,0,True,True,False,False
2016,6,05143,05143,0,True,True,False,False
2016,6,05091,55059,0,False,False,True,
2016,6,05091,48085,0,False,False,True,
2016,6,05085,05119,1,False,True,False,False
2016,6,05085,05145,0,False,True,False,True
2016,6,05137,05023,0,False,True,False,True
2016,6,05015,36015,1,False,False,True,
2016,6,05015,40113,1,False,False,True,
2016,6,05015,40113,0,False,False,True,
2016,6,05143,05143,0,True,True,False,False
2016,6,05135,05135,0,True,True,False,False
2016,6,05135,47075,0,False,False,True,
2016,6,05047,05047,0,True,True,False,False
2016,6,05117,06059,0,False,False,True,
2016,6,05035,39043,0,False,False,True,
2016,6,05119,05119,0,True,True,False,False
2016,6,05119,05119,0,True,True,False,False
2016,6,05139,28035,1,False,False,True,
2016,6,05111,47157,1,False,False,True,
2016,6,05049,05049,0,True,True,False,True
2016,6,05023,05141,1,False,True,False,True
2016,6,05137,05137,0,True,True,False,True
2016,6,05007,05055,0,False,True,False,False
2016,6,05007,05143,0,False,True,False,False
2016,6,05119,05119,0,True,True,False,False
2016,6,05099,05099,0,True,True,False,True
2016,6,05099,05057,0,False,True,False,True
2016,6,05071,05047,0,False,True,False,False
2016,6,05071,05083,0,False,True,False,True
2016,6,05047,05047,0,True,True,False,False
2016,6,05035,05035,0,True,True,False,False
2016,6,05035,05035,0,True,True,False,False
2016,6,05035,47029,0,False,False,True,
2016,7,05145,05023,0,False,True,False,True
2016,7,05145,05085,0,False,True,False,True
2016,7,05111,28133,0,False,False,True,
2016,7,05111,05111,0,True,True,False,False
2016,7,05143,05143,0,True,True,False,False
2016,7,05149,05149,1,True,True,False,True
2016,7,05139,05027,1,False,True,False,False
2016,7,05007,05007,1,True,True,False,False
2016,7,05009,29077,1,False,False,True,
2016,7,05015,05015,0,True,True,False,False
2016,7,05059,48449,0,False,False,True,
2016,7,05017,05017,0,True,True,False,False
2016,7,05015,05089,0,False,True,False,False
2016,7,05051,05051,0,True,True,False,False
2016,7,05051,05051,0,True,True,False,False
2016,7,05109,05051,0,False,True,False,False
2016,7,05025,05039,0,False,True,False,False
2016,7,05025,05025,0,True,True,False,False
2016,7,05059,05059,0,True,True,False,True
2016,7,05007,05007,0,True,True,False,False
2016,7,05007,05007,0,True,True,False,False
2016,7,05007,05007,0,True,True,False,False
2016,7,05015,05087,0,False,True,False,False
2016,7,05015,05143,0,False,True,False,False
2016,7,05105,48221,0,False,False,True,
2016,7,05043,05041,0,False,True,False,False
2016,7,05017,22123,0,False,False,True,
2016,7,05007,05007,0,True,True,False,False
2016,7,05007,05007,0,True,True,False,False
2016,7,05051,05125,1,False,True,False,False
2016,7,05051,05051,0,True,True,False,False
2016,7,05035,48113,0,False,False,True,
2016,8,05145,05045,1,False,True,False,True
2016,7,05119,05119,1,True,True,False,False
2016,8,05037,05123,0,False,True,False,False
2016,8,05085,05085,0,True,True,False,True
2016,8,05085,05085,0,True,True,False,True
2016,8,05119,05051,1,False,True,False,False
2016,8,05119,05119,0,True,True,False,False
2016,8,05085,05125,1,False,True,False,False
2016,8,05033,05119,0,False,True,False,False
2016,8,05033,05033,0,True,True,False,True
2016,8,05015,05015,0,True,True,False,False
2016,8,05015,05015,0,True,True,False,False
2016,8,05143,05007,1,False,True,False,False
2016,8,05045,05141,0,False,True,False,True
2016,8,05045,05045,0,True,True,False,True
2016,8,05113,05113,0,True,True,False,True
2016,8,05113,05113,0,True,True,False,True
2016,8,05045,05045,0,True,True,False,True
2016,8,05045,05123,0,False,True,False,False
2016,8,05143,05145,0,False,True,False,True
2016,8,05093,05093,0,True,True,False,False
2016,8,05093,05093,0,True,True,False,False
2016,8,05093,05093,0,True,True,False,False
2016,8,05111,05123,0,False,True,False,False
2016,8,05111,05111,0,True,True,False,False
2016,8,05111,05111,0,True,True,False,False
2016,8,05145,05085,1,False,True,False,True
2016,8,05145,05145,0,True,True,False,True
2016,8,05145,05145,0,True,True,False,True
2016,8,05143,,0,,,,
2016,8,05035,05035,0,True,True,False,False
2016,8,05069,19181,0,False,False,True,
2016,8,05069,05069,0,True,True,False,False
2016,8,05069,05053,0,False,True,False,True
2016,8,05007,05143,0,False,True,False,False
2016,8,05007,05007,0,True,True,False,False
2016,8,05063,05063,0,True,True,False,True
2016,8,05063,05063,0,True,True,False,True
2016,8,05059,05125,0,False,True,False,False
2016,8,05005,05089,0,False,True,False,False
2016,8,05001,05001,0,True,True,False,False
2016,8,05001,05001,0,True,True,False,False
2016,9,05011,05011,0,True,True,False,True
2016,9,05019,05019,0,True,True,False,False
2016,9,05063,05063,1,True,True,False,True
2016,9,05043,05011,0,False,True,False,True
2016,9,05081,05081,1,True,True,False,False
2016,9,05067,05067,1,True,True,False,False
2016,9,05131,05131,1,True,True,False,True
2016,9,05131,05033,0,False,True,False,True
2016,9,05131,05131,0,True,True,False,True
2016,9,05059,05103,0,False,True,False,False
2016,9,05005,05005,0,True,True,False,False
2016,9,05005,05005,0,True,True,False,False
2016,9,05119,05119,0,True,True,False,False
2016,9,05061,05081,0,False,True,False,False
2016,7,05067,05067,1,True,True,False,False
2016,7,05067,29183,0,False,False,True,
2016,7,05067,05085,0,False,True,False,True
2016,7,05067,05067,0,True,True,False,False
2016,8,05033,05033,0,True,True,False,True
2016,8,05017,05041,0,False,True,False,False
2016,9,05007,05007,0,True,True,False,False
2016,9,05007,05007,0,True,True,False,False
2016,9,05017,05007,0,False,True,False,False
2016,9,05017,05007,0,False,True,False,False
2016,9,05017,05017,0,True,True,False,False
2016,9,05009,29209,0,False,False,True,
2016,9,05009,05117,0,False,True,False,False
2016,9,05145,05145,0,True,True,False,True
2016,9,05145,05145,0,True,True,False,True
2016,9,05145,05045,0,False,True,False,True
2016,9,05083,05071,0,False,True,False,True
2016,9,05083,05071,0,False,True,False,True
2016,9,05083,05071,1,False,True,False,True
2016,9,05147,05147,0,True,True,False,False
2016,9,05043,05043,0,True,True,False,False
2016,9,05043,05043,0,True,True,False,False
2016,9,05033,05143,0,False,True,False,False
2016,9,05045,05045,0,True,True,False,True
2016,9,05045,05119,0,False,True,False,False
2016,9,05075,05081,0,False,True,False,False
2016,9,05131,05127,0,False,True,False,True
2016,9,05131,05131,0,True,True,False,True
2016,9,05129,04013,0,False,False,True,
2016,9,05111,05031,0,False,True,False,True
2016,9,05087,05143,1,False,True,False,False
2016,9,05043,05003,0,False,True,False,True
2016,10,05051,05007,0,False,True,False,False
